Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
名前,なまえ,"1. name<br>2. given name, first name",N5,2,まだ <b>名前</b>とか知らないよね,You don't even know my name yet.,S01E08
ちゃーん,ちゃーん,1. Csangos,Unlabeled,2,ももこ<b>ちゃーん</b>,Momoko-chan,"S01E08, S01E09"
徒歩,とほ,"1. walking, going on foot",N1,2,<b>徒歩</b>… 徒歩10分くらい,On foot…about 10 minutes walk,S01E08
ッ,ッ,1. Wow (Auto-translated),Unlabeled,2,ウヘヘヘ… へへ<b>ッ</b>,Uhehehe… hehe,"S01E08, S01E12"
彼女,かのじょ,"1. she, her<br>2. girlfriend",N4,2,<b>彼女</b>持ちなら そんな緊張しないで,"If you have a girlfriend, don't be so nervous.","S01E08, S01E12"
受ける,うける,"1. to receive, to get<br>2. to catch (e.g. a ball)<br>3. to be struck by (wind, waves, sunlight, etc.)<br>4. to sustain (damage), to incur (a loss), to suffer (an injury), to feel (influence)<br>5. to undergo (e.g. surgery), to take (a test), to accept (a challenge)<br>6. to be given (e.g. life, talent)<br>7. to find funny, to find humorous, to be amused (by)<br>8. to follow, to succeed, to be descended from<br>9. to face (south, etc.)<br>10. to be modified by<br>11. to obtain (a pawned item, etc.) by paying a fee<br>12. to be well-received, to become popular, to go down well",N4,2,ショックを<b>受ける</b>ことなんて,What a shock,"S01E08, S01E10"
まったく,まったく,"1. really, truly, entirely, completely, wholly, perfectly<br>2. indeed<br>3. good grief",Unlabeled,2,ほんとよね <b>まったく</b>,"It's true, absolutely","S01E08, S01E09"
おごる,おごる,"1. to give (someone) a treat<br>2. to be extravagant, to live luxuriously<br>3. to be proud, to be haughty",Unlabeled,2,あした <b>おごる</b>から―,I'll buy you something tomorrow.,S01E08
カード,カード,"1. card (information, filing, etc.)<br>2. card (greetings, congratulations, etc.)<br>3. (Western) playing cards<br>4. credit card, debit card<br>5. match, game, grouping in a competition or tournament<br>6. dough scraper, spatula",N3,2,ここって <b>カード</b>ゲームやってて,We're playing card games here.,S01E08
成長,せいちょう,"1. growth, development, growing up, becoming an adult<br>2. growth (of a company, the economy, etc.)",N3,2,<b>成長</b>してた気が,I feel like I've grown,"S01E08, S01E11"
ついで,ついで,"1. next, secondly, subsequently",N2,2,<b>ついで</b>にエロく見えたら負けな画像,"By the way, if the image looks erotic, then it's a loss.","S01E09, S01E12"
おじさん,おじさん,"1. uncle<br>2. old man, mister<br>3. manybar goatfish (Parupeneus multifasciatus)",Unlabeled,2,<b>おじさん</b>にも言ってあるから,I told my uncle too,S01E09
どうしても,どうしても,"1. by all means, at any cost, no matter what, at any rate, surely<br>2. whether (one is) willing or not, willingly or unwillingly, willy-nilly<br>3. on no account, by no means<br>4. in the end, in the long run, after all, eventually",N3,2,<b>どうしても</b>,no matter what,"S01E09, S01E12"
ゆっくり,ゆっくり,"1. slowly, unhurriedly, without haste, leisurely, at one's leisure<br>2. easily (e.g. in time), well, sufficiently, amply, with time to spare<br>3. well (e.g. sleep), comfortably",N5,2,<b>ゆっくり</b>していってね もこっち,"Take it easy, Mokocchi.","S01E09, S01E11"
週間,しゅうかん,1. week,N3,2,１<b>週間</b>あれば 変わるはずだ,It should change in a week.,S01E09
接客,せっきゃく,"1. serving customers, looking after visitors, reception",Unlabeled,2,とはいえ いきなり<b>接客</b>は,"However, the sudden customer service","S01E09, S01E10"
台,だい,"1. stand, rack, table, bench, podium, pedestal, platform, stage<br>2. support, holder, rack<br>3. counter for machines, incl. vehicles<br>4. setting (e.g. in jewellery)<br>5. level (e.g. price level), range (e.g. after physical units), period (of time, e.g. a decade of one's life)<br>6. elevated area<br>7. viewing platform<br>8. dish tray<br>9. meal<br>10. tall building, tower",N3,2,ダメよ そんな<b>台</b>やらないでさ―,"No, don't do that.","S01E09, S01E11"
商品,しょうひん,"1. commodity, article of commerce, goods, stock, merchandise",N3,2,どの<b>商品</b>が一番 気になりました？,Which product are you most interested in?,S01E09
各地,かくち,"1. every place, various places",N2,2,それでは 関東<b>各地</b>,Then all over Kanto,S01E09
猛暑,もうしょ,"1. heat wave, fierce heat",Unlabeled,2,全国各地で記録的な<b>猛暑</b>です,Record-breaking heatwaves across the country,S01E09
対策,たいさく,"1. measure, step, countermeasure, counterplan, countermove, strategy, preparation (e.g. for a test)",N2,2,熱中症<b>対策</b>をお心がけください,Please take precautions against heat stroke.,"S01E09, S01E12"
働ける,はたらきかける,"1. to work on (someone), to appeal to, to make approaches to, to pressure, to exert influence on, to seek action from<br>2. to begin to work",Unlabeled,2,フフフッ… <b>働け</b> 働け 社畜ども,"Fufufu… Work, work, company animals.",S01E09
大みそか,おおみそか,"1. New Year's Eve, December 31",Unlabeled,2,<b>大みそか</b>でも,Even on New Year's Eve,S01E09
主人公,しゅじんこう,"1. protagonist, main character, hero(ine) (of a story)<br>2. head of household",N1,2,<b>主人公</b>が決まって座るあの席,That seat where the main character always sits,"S01E09, S01E10"
記憶,きおく,"1. memory, recollection, remembrance<br>2. storage",N3,2,いらん<b>記憶</b>の蓋が開いた,The lid of unnecessary memories has opened,"S01E09, S01E12"
本日,ほんじつ,"1. today, this day",Unlabeled,2,<b>本日</b>は皆様,Today everyone,"S01E09, S01E11"
観測,かんそく,"1. observation, survey, measurement",N2,2,<b>観測</b>できるそうです,Apparently it can be observed,S01E09
少ない,すくない,"1. few, a little, scarce, insufficient, seldom",N5,2,明かりの<b>少ない</b>,little light,"S01E09, S01E10"
抜け殻,ぬけがら,"1. cast-off skin (snake, insect, etc.), husk, empty shell, exuvia, exuviae",Unlabeled,2,セミの<b>抜け殻</b>―,Cicada shell,S01E09
新,しん,"1. new, neo-<br>2. newness, novelty<br>3. Gregorian calendar<br>4. Xin dynasty (China, 9-23 CE), Hsin dynasty",N1,2,もう<b>新</b>学期だぞ,It's already a new semester,"S01E09, S01E12"
ヤベ,やべー,"1. dangerous, risky",Unlabeled,2,<b>ヤベ</b>え 俺 黒木さんと初絡みだ,"Damn it, this is my first time interacting with Kuroki-san.",S01E10
周り,まわり,"1. circumference, girth<br>2. surroundings, neighbourhood, neighborhood, vicinity<br>3. people surrounding oneself, surrounding circumstances",N4,2,<b>周り</b>に うるさいヤツ いなかったし,There were no noisy people around.,S01E10
初,はつ,"1. first, new",N1,2,ヤベえ 俺 黒木さんと<b>初</b>絡みだ,"Damn it, this is my first time interacting with Kuroki-san.","S01E10, S01E12"
居場所,いばしょ,"1. whereabouts, place, location<br>2. place where one belongs, where one fits in, place where one can be oneself",Unlabeled,2,あそこは私の<b>居場所</b>じゃない,That's not my place,S01E10
疲れる,つかれる,"1. to get tired, to tire, to get fatigued, to become exhausted, to grow weary<br>2. to become worn out (of a well-used object)<br>3. to starve",N5,2,あ～ <b>疲れ</b>た,"Ah, I'm tired","S01E10, S01E11"
さみしい,さびしい,"1. lonely, lonesome, solitary, desolate",Unlabeled,2,<b>さみし</b>さが紛れるというか,I guess it makes me feel lonely,"S01E10, S01E11"
お化け,おばけ,"1. goblin, monster, demon<br>2. ghost, apparition<br>3. something that's unusually large",Unlabeled,2,まあ <b>お化け</b>屋敷じゃ,"Well, it's a haunted house.",S01E10
屋敷,やしき,"1. residence, estate, grounds, premises, mansion",N1,2,まあ お化け<b>屋敷</b>じゃ,"Well, it's a haunted house.",S01E10
人形,にんぎょう,"1. doll, puppet, figure",N4,2,わら<b>人形</b>が ものすごく不評だった,The straw dolls were extremely unpopular.,S01E10
集まる,あつまる,"1. to gather, to collect, to assemble",N1,2,そこに<b>集まる</b>妄想してたな,I was fantasizing about gathering there.,S01E10
メンバー,メンバー,"1. member, participant, attendee, lineup (sport)",N3,2,その<b>メンバー</b>には,To that member,S01E10
暗い,くらい,"1. dark, gloomy, murky<br>2. depressed, dispirited, down in the dumps, dark (mood)<br>3. dark (in colour), dull<br>4. ill-boding, dark (e.g. past), suspicious<br>5. unlikely (to succeed), hopeless, unpromising<br>6. unfamiliar (with), ignorant (of)",N5,2,<b>暗く</b>なるまで みんなで,Everyone until it gets dark,S01E10
日々,ひび,"1. every day, daily, day after day, days (e.g. good old days)",N1,2,<b>日々</b>の幸せを見つける部”,A club to find happiness in everyday life”,"S01E10, S01E12"
参加,さんか,"1. participation, joining, entry, adherence",N3,2,部活での<b>参加</b>ってことで―,Participating in club activities...,S01E10
下りる,おりる,"1. to descend (e.g. a mountain), to go down, to come down<br>2. to alight (e.g. from bus), to get off, to disembark, to dismount<br>3. to step down, to retire, to give up, to quit, to fold<br>4. to be granted, to be issued, to be given<br>5. to form (of frost, dew, mist, etc.)<br>6. to be passed (from the body; e.g. of a roundworm)",N4,2,呼んでも<b>下り</b>てこないで,Don't come down even if I call you,S01E10
メニュー,メニュー,"1. menu<br>2. schedule, program, programme<br>3. (computer) menu",N2,2,まずは <b>メニュー</b>決めます,"First, decide on the menu.","S01E10, S01E12"
女装,じょそう,"1. female clothing, wearing female clothing, cross dressing (for a man)",Unlabeled,2,じゃあ <b>女装</b>男子？,"So, a cross-dressing boy?","S01E10, S01E11"
だいぶ,たいぶ,"1. lengthy (of a book, etc.), voluminous<br>2. most (e.g. most part), greater, fairly, a good deal, much",Unlabeled,2,<b>だいぶ</b> ゆがんでるよな,It's quite distorted.,"S01E10, S01E12"
急ぐ,いそぐ,"1. to hurry, to rush, to hasten, to make something happen sooner",N4,2,ごめんね 私が<b>急い</b>でたから,Sorry I was in a hurry,S01E11
任せる,まかせる,"1. to entrust (e.g. a task) to another, to leave to<br>2. to passively leave to someone else's facilities<br>3. to leave to take its natural course<br>4. to continue (something) in a natural fashion (without particular aim)<br>5. to rely fully on one's (full strength, great ability, long time taken) to get something done",N3,2,私に<b>任せ</b>ておいて,leave it to me,"S01E11, S01E12"
転生,てんせい,"1. transmigration of souls, reincarnation",Unlabeled,2,輪廻<b>転生</b>を繰り返せ！,Repeat reincarnation!,S01E11
チラシ,ちらし,1. scattering<br>2. leaflets<br>3. sushi rice in a box or bowl with a variety of ingredients sprinkled on top<br>4. writing in an irregular hand,Unlabeled,2,<b>チラシ</b> コピーしたから,I copied the flyer,S01E11
紙,かみ,1. paper,N5,2,<b>紙</b>の枚数は 約100枚,Approximately 100 sheets of paper,S01E11
昼休み,ひるやすみ,"1. lunch break, noon recess, noon rest period",N4,2,<b>昼休み</b>に トイレとか行かず,I don't go to the toilet during my lunch break,"S01E11, S01E12"
丁寧,ていねい,"1. polite, courteous, civil<br>2. careful, close, thorough, conscientious",N4,2,<b>丁寧</b>にやれ！,Do it carefully!,S01E11
連中,れんちゅう,"1. company, lot, bunch, gang, pack, those guys, group<br>2. troupe, company (of musicians)",N1,2,やることない<b>連中</b>なんだから―,They're the ones with nothing to do...,"S01E11, S01E12"
計画,けいかく,"1. plan, project, schedule, scheme, program, programme",N4,2,クソ！ <b>計画</b>が台なしだ,Shit! The plan is ruined,"S01E11, S01E12"
軽,けい,"1. light (e.g. aircraft, truck)<br>2. light motor vehicle (up to 660cc and 64bhp), kei car",Unlabeled,2,<b>軽</b>音部の演奏となります,It will be performed by the light music section.,S01E11
音部,音部,1. Radical 180,Unlabeled,2,軽<b>音部</b>の演奏となります,It will be performed by the light music section.,S01E11
体育館,たいいくかん,1. gymnasium,Unlabeled,2,まもなく<b>体育館</b>にて,Coming soon at the gym,S01E11
お疲れさま,おつかれさま,"1. thank you for your hard work, good work<br>2. see you, goodbye, goodnight",Unlabeled,2,うん それじゃあ <b>お疲れさま</b>,"Yeah, well then, thank you for your hard work.",S01E11
演奏,えんそう,1. musical performance,N3,2,吹奏楽部の<b>演奏</b>が始まります,The brass band begins to play,S01E11
ノリ,のり,"1. nori, laver, edible seaweed, usu. Porphyra yezoensis or P. tenera, usu. dried and pressed into sheets",Unlabeled,2,さあ みんな <b>ノリ</b>ノリでいくよ！,"Come on, everyone, let's get excited!",S01E11
風船,ふうせん,"1. balloon (esp. small, toy variety)<br>2. airship, blimp",N2,2,わあ！ <b>風船</b> ありがとう わあっ,Wow! Thank you balloon Wow,S01E11
抱きつく,だきつく,"1. to cling to, to embrace",Unlabeled,2,<b>抱きつい</b>てくれないかな,Could you please hug me?,S01E11
抱き締める,だきしめる,"1. to hug someone close, to hold someone tight, to embrace closely",Unlabeled,2,“<b>抱き締め</b>て”と言っても変だし,"It's weird to say ""hug me""",S01E11
応用,おうよう,"1. (practical) application, putting to practical use<br>2. applied",N2,2,先日 教えた文法の<b>応用</b>です,This is an application of the grammar I taught you the other day.,S01E12
しっかり,しっかり,"1. tightly (holding on), firmly, securely<br>2. strongly (built), solidly, sturdily, steadily<br>3. properly, well, sufficiently, hard (working, etc.), fully, completely<br>4. reliably, dependably, levelheadedly, shrewdly, wisely, cleverly",N4,2,<b>しっかり</b>と覚えておくように,Make sure to remember,S01E12
におい,におい,"1. odour, odor, scent, smell, stench<br>2. aura, whiff, smacks of ..., sense, flavour, flavor",N4,2,今 じいちゃん家の <b>におい</b>した,I smelled my grandpa's house just now.,S01E12
歴史,れきし,1. history,N4,2,<b>歴史</b>を変えることは不可能なんだ,It's impossible to change history,S01E12
目標,めじるし,"1. mark (for quick identification or recognition), sign<br>2. landmark, guide<br>3. trademark",N3,2,進路 将来の<b>目標</b>,Career future goals,S01E12
文系,ぶんけい,"1. humanities, social sciences, and fine arts, liberal arts",Unlabeled,2,うん 私は<b>文系</b>だよ,"Yes, I'm a liberal arts major.",S01E12
参考,さんこう,"1. reference, consultation",N3,2,そうだ <b>参考</b>までに,"Yes, FYI",S01E12
