Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
足りる,たりる,"1. to be sufficient, to be enough<br>2. to be worth doing, to be worthy of, to deserve<br>3. to do (the job), to serve, to answer",N4,2,ボスのディナーに<b>足りる</b>と思うか？,Do you think it's enough for the boss's dinner?,"S01E07, S01E09"
サボる,サボる,"1. to be truant, to slack off, to play hooky, to skip school, to cut class, to skip out",N1,2,<b>サボる</b>ようなやつではないので,I'm not the kind of person who slacks off.,"S01E07, S01E11"
ケンカ,けんか,"1. quarrel, brawl, fight, squabble, scuffle, argument",Unlabeled,2,<b>ケンカ</b>でも したのかしら？,Did you get into a fight?,"S01E08, S01E09"
独りぼっち,ひとりぼっち,"1. aloneness, loneliness, solitude",Unlabeled,2,<b>独りぼっち</b>だなあ 最後も,"I'm all alone, even in the end","S01E08, S01E10"
出来事,できごと,"1. incident, affair, happening, event",N3,2,昨夜のホテルでの<b>出来事</b>でも,Even what happened at the hotel last night,"S01E08, S01E12"
愛す,あいす,1. to love,Unlabeled,2,誰かに<b>愛さ</b>れることもないまま,Without being loved by anyone,"S01E08, S01E12"
繊細,せんさい,"1. dainty, delicate (e.g. fingers), fine, slim<br>2. sensitive, delicate (feelings, sense, etc.), subtle",Unlabeled,2,<b>繊細</b>なのか ずぶといのか,Is it delicate or thick?,S01E08
ずぶとい,ずぶとい,"1. bold, shameless, cheeky, brash, impudent",Unlabeled,2,繊細なのか <b>ずぶとい</b>のか,Is it delicate or thick?,S01E08
モテ,モーテル,1. motel<br>2. drive-in love hotel<br>3. Motel,Unlabeled,2,<b>モテ</b>るんだって,I'm popular,"S01E08, S01E12"
間違える,まちがえる,"1. to make a mistake (in), to commit an error (e.g. in calculation)<br>2. to confuse, to mistake something for something else",N4,2,本番で 一度も<b>間違え</b>ず,I never made a mistake during the performance.,S01E08
掃除,そうじ,"1. cleaning, sweeping, dusting, scrubbing",N5,2,今日は居残りで稽古場のお<b>掃除</b>,I stayed behind today to clean the rehearsal room.,S01E08
よーし,よし,"1. alright, all right, right on, looking good, OK, okay",Unlabeled,2,<b>よーし</b> ストレッチするぞ,"Okay, let's stretch.","S01E08, S01E09"
ライト,ライト,"1. light<br>2. right<br>3. right field, right fielder",Unlabeled,2,暗闇に<b>ライト</b>１つ,one light in the darkness,S01E08
夜行,やぎょう,"1. the ""ya"" column of the Japanese syllabary table (ya, yu, yo)",N2,2,オオカミは<b>夜行</b>性だから,Because wolves are nocturnal,S01E08
それだけ,それだけ,"1. that much, as much, to that extent, only that, that alone, no more than that, that is all (when finished speaking)",Unlabeled,2,<b>それだけ</b>じゃないです,That's not all,"S01E08, S01E11"
しよう,しよう,"1. way, method, means, resource, remedy<br>2. (technical) specification",Unlabeled,2,ルイ先輩を どう<b>しよう</b>もなく,I can't do anything about Louis-senpai.,"S01E08, S01E09"
十分,じっぷん,1. 10 minutes,N4,2,力自慢は<b>十分</b>だ,Enough boasting about your strength,"S01E08, S01E10"
思い込む,おもいこむ,"1. to be convinced (that), to be under the impression (that), to feel sure (that), to assume (that)<br>2. to make up one's mind, to set one's heart on, to be determined (to do), to be bent on<br>3. to be obsessed (with a thought, idea, etc.), to think about obsessively",N2,2,<b>思い込ん</b>でいるだろう,you must be thinking,"S01E08, S01E12"
おかげ,おかげ,"1. grace (of God), benevolence (of Buddha), blessing<br>2. assistance, help, aid<br>3. effects, influence",N4,2,付き合ってくれた<b>おかげ</b>です,Thanks for being with me,"S01E08, S01E11"
とりあえず,とりあえず,"1. first of all, at once, right away<br>2. for now, for the time being",Unlabeled,2,<b>とりあえず</b>部員 全員集めて,"For now, gather all the members.","S01E08, S01E10"
集中,しゅうちゅう,"1. concentration, focusing, convergence, centralization, integration, gathering together<br>2. within a collection of works",N3,2,<b>集中</b>してることくらい,As long as I'm concentrating,"S01E08, S01E10"
たどる,たどる,"1. to follow (road), to pursue (course), to follow up, to follow (hyperlink)",Unlabeled,2,集中しろ　たどれ <b>たどる</b>んだ,"Concentrate, follow the path","S01E08, S01E10"
過去,かこ,"1. the past, bygone days<br>2. one's past (that one would prefer remained secret)<br>3. past (tense), preterit, preterite<br>4. previous life",N3,2,俺に刻み込まれた<b>過去</b>,The past engraved on me,S01E09
商品,しょうひん,"1. commodity, article of commerce, goods, stock, merchandise",N3,2,４番は俺の<b>商品</b>番号,Number 4 is my product number,"S01E09, S01E11"
番号,ばんごう,"1. number, series of digits",N5,2,４番は俺の商品<b>番号</b>,Number 4 is my product number,"S01E09, S01E11"
汚らわしい,けがらわしい,"1. filthy, unfair, dirty, untouchable, disgusting, nasty, foul, odious, repulsive",N1,2,こんな<b>汚らわしい</b>場所に,In such a filthy place,"S01E09, S01E12"
無駄,むだ,"1. futility, waste, uselessness, pointlessness, idleness",N3,2,<b>無駄</b>話はいい,It's okay to talk nonsense,"S01E09, S01E10"
離せる,離せる,1. I can let go (Auto-translated),Unlabeled,2,<b>離せ</b> コラッ んっ！,Let go of me!,"S01E09, S01E10"
甘やかす,あまやかす,"1. to pamper, to spoil",N2,2,私も子供を<b>甘やかし</b>はしない,I don't spoil my children either.,"S01E09, S01E10"
女性,じょせい,"1. woman, female<br>2. feminine gender",N4,2,最高の<b>女性</b>を手に入れて,get the best woman,"S01E09, S01E12"
一方,いっぽう,"1. one (esp. of two), the other, one way, the other way, one direction, the other direction, one side, the other side, one party, the other party<br>2. on the one hand, on the other hand<br>3. whereas, although, but at the same time, meanwhile, in turn<br>4. just keeps, being inclined to ..., tending to be ..., tending to do ..., continuously ..., just keeps on ...ing, only",N3,2,<b>一方</b> 俺は,"On the other hand, I","S01E09, S01E10"
解決,かいけつ,"1. settlement, solution, resolution",N3,2,何も<b>解決</b>はしないはずです,It shouldn't solve anything,S01E09
だんだん,だんだん,"1. gradually, by degrees, little by little, more and more, increasingly<br>2. steps, stairs, staircase, terrace",N5,2,それに <b>だんだん</b>,And gradually,"S01E09, S01E10"
不可能,ふかのう,1. impossible,Unlabeled,2,でも そんなことは<b>不可能</b>よ,But that's impossible,S01E09
深刻,しんこく,"1. serious, severe, grave, acute",N3,2,より<b>深刻</b>なものとなり―,It becomes more serious...,S01E09
らん,らん,"1. section (e.g. in a newspaper), column, page<br>2. field (in a form, web page, etc.), blank<br>3. handrail, railing, banister, balustrade",Unlabeled,2,ホント 信じ<b>らん</b>ない,I really can't believe it,"S01E09, S01E10"
無害,むがい,1. harmless,Unlabeled,2,俺は とにかく<b>無害</b>でありたい,I just want to be harmless,S01E09
夕方,ゆうがた,"1. evening, dusk",N5,2,<b>夕方</b> ここで待ち合わせしよう,Let's meet here in the evening,"S01E09, S01E12"
警察,けいさつ,1. police<br>2. police officer<br>3. police station,N4,2,すぐに<b>警察</b>に連絡を,contact the police immediately,S01E09
みせる,みせる,"1. to show, to display",Unlabeled,2,あなたに勝って<b>みせ</b>ます,I'll beat you,"S01E09, S01E12"
少女,しょうじょ,"1. little girl, maiden, young lady, female usually between 7 and 18 years old<br>2. female between 17 and 20 years old (ritsuryo period)",N3,2,さらわれた<b>少女</b>には,To the kidnapped girl,S01E09
ディナー,ディナー,1. dinner,Unlabeled,2,ボスの<b>ディナー</b>に足りると思うか？,Do you think it's enough for the boss's dinner?,"S01E09, S01E10"
全身,ぜんしん,"1. whole (body), full-length (e.g. portrait)<br>2. systemic",N2,2,<b>全身</b>純白ってのは,The whole body is pure white,S01E09
とんだ,とんだ,"1. unthinkable, unimaginable, inconceivable, unexpected<br>2. terrible, awful, serious<br>3. very",N1,2,うちの若い衆が <b>とんだ</b>無礼を,My young people are so rude.,"S01E09, S01E11"
脱がす,ぬがす,"1. to strip someone, to help someone remove (clothes)",Unlabeled,2,無理やり<b>脱がさ</b>れたいのか？,Do you want to be forced to take off your clothes?,"S01E09, S01E11"
脚立,きゃたつ,"1. stepladder, steps",Unlabeled,2,<b>脚立</b> 脚立 オーケー,Stepladder Stepladder Okay,S01E09
届く,とどく,"1. to reach, to touch, to get to, to carry (of sound)<br>2. to be delivered, to arrive<br>3. to be attentive, to be scrupulous, to be thorough<br>4. to be realized (of a desire), to be fulfilled, to get through (to someone), to be appreciated, to make an impression",N3,2,目や耳に直接 <b>届く</b>情報は,Information that reaches your eyes and ears directly,"S01E09, S01E11"
善良,ぜんりょう,"1. goodness, excellence, virtue",N1,2,“ライオンは<b>善良</b>である”という,“The lion is good”,S01E09
褒美,ほうび,"1. reward, prize",N1,2,これは 思いがけねえ<b>褒美</b>だぜ,This is an unexpected reward.,"S01E09, S01E10"
償う,つぐなう,"1. to make up for, to compensate for, to indemnify, to recompense, to redeem (e.g. a fault), to atone for",Unlabeled,2,彼女に<b>償い</b>たいことがあるので,I have something I want to make up to her.,S01E10
降る,くだる,"1. to descend, to go down, to come down<br>2. to be handed down (of an order, judgment, etc.)<br>3. to pass (of time)<br>4. to surrender, to capitulate<br>5. to be less than, to be inferior to<br>6. to have the runs, to have diarrhea<br>7. to pass (in stool), to be discharged from the body<br>8. to depreciate oneself, to be humble",N5,2,雨も<b>降っ</b>てるし心配だね,It's raining so I'm worried,"S01E10, S01E11"
っぱなし,っぱなし,"1. keep ...-ing, have been ...-ing, leaving (something) on, leaving (something) still in use",Unlabeled,2,荷物も置き<b>っぱなし</b>で,Leave your luggage behind,"S01E10, S01E11"
奪う,うばう,"1. to snatch away, to dispossess, to steal",N3,2,獲物を<b>奪わ</b>れた,the prey was stolen,"S01E10, S01E12"
振り,ふり,"1. swing, shake, wave, swinging<br>2. appearance, behaviour<br>3. pretence (pretense), show, pretending (to)<br>4. going to restaurant, hotel etc. without a reservation or introduction<br>5. move (dance), postures<br>6. lead in (e.g. to a running joke, asking a question), lead up<br>7. unsewn part of a hanging sleeve on a traditional Japanese woman's garment<br>8. counter for swords, blades, etc.<br>9. not wearing underwear or pants",N1,2,尻尾 <b>振り</b>振り お手わんわんで,I shake my tail and give it to you,S01E10
おっさん,おっさん,1. middle-aged man<br>2. Buddhist priest,Unlabeled,2,おい <b>おっさん</b>,Hey old man,S01E10
勝つ,かつ,"1. to win, to gain victory",N4,2,オオカミのお前が<b>勝つ</b>,"You, the wolf, win.","S01E10, S01E12"
首,くび,"1. neck<br>2. head<br>3. dismissal, discharge, firing (from a job)",N4,2,いいか 次は必ず<b>首</b>を狙え,"Listen, next time be sure to aim for the neck.",S01E10
飼う,かう,"1. to keep (a pet or other animal), to have, to own, to raise, to rear, to feed",N3,2,自分の獣を<b>飼い</b>ならせ レゴシ,Tame your own beast Legoshi,"S01E10, S01E11"
いっちょ,いっちょ,"1. well then, right",Unlabeled,2,もう<b>いっちょ</b>,Let's go again,S01E10
安い,やすい,"1. cheap, inexpensive<br>2. calm, peaceful, quiet",N5,2,<b>安い</b>リスはまずいな,Cheap squirrels are bad,"S01E10, S01E11"
シンプル,シンプル,"1. simple, plain",Unlabeled,2,俺を強くする<b>シンプル</b>なわがまま,Simple selfishness that makes me stronger,"S01E10, S01E12"
拝啓,はいけい,"1. Dear (so and so), Dear Sir, Dear Madam, To Whom It May Concern",N1,2,そもそも <b>拝啓</b>って何？,"First of all, what is Hello?",S01E10
時点,じてん,"1. point in time, occasion",Unlabeled,2,好かれた<b>時点</b>で彼は幸せかも,He might be happy as soon as he is liked.,"S01E10, S01E12"
ごく,ごく,"1. quite, very<br>2. 10^48, quindecillion",Unlabeled,2,私は <b>ごく</b>一般的な,I'm very common,S01E10
一般,いっぱん,"1. general, universal<br>2. ordinary, average, common, non-celebrity<br>3. the same, no different, (just) as if",N3,2,私は ごく<b>一般</b>的な,I'm very common,S01E10
用心,ようじん,"1. care, precaution, guarding, caution",N3,2,常に<b>用心</b>しなさい,always be cautious,S01E10
じゃう,ちゃう,"1. to do completely<br>2. to do accidentally, to do without meaning to, to happen to do",Unlabeled,2,すぐに死ん<b>じゃう</b>”,"You'll die soon.""","S01E10, S01E11"
生き物,いきもの,"1. living thing, living creature, animal, life",N3,2,かわいそうな<b>生き物</b>には―,For the poor creatures...,"S01E10, S01E11"
か弱い,かよわい,"1. weak, feeble, delicate, frail, helpless",Unlabeled,2,私は <b>か弱い</b>,i am weak,"S01E10, S01E11"
認める,したためる,"1. to write (e.g. a letter), to draw up (a document), to take down (e.g. notes)<br>2. to have (lunch, dinner, etc.), to eat",N3,2,<b>認め</b>られた気がした,I felt recognized.,"S01E10, S01E12"
くだらない,くだらない,"1. trivial, trifling, insignificant, not worth bothering with, worthless, useless, good-for-nothing<br>2. stupid, nonsensical, absurd, foolish, silly",N2,2,<b>くだらない</b>ドワーフウサギの,stupid dwarf rabbit,S01E10
巡る,めぐる,1. to go around<br>2. to return<br>3. to surround<br>4. to concern (usu. of disputes),N2,2,屈辱や羞恥は体内に血を<b>巡ら</b>せ,Humiliation and shame circulate the blood inside the body.,S01E10
行方,ゆくえ,1. (one's) whereabouts<br>2. outcome,Unlabeled,2,彼は<b>行方</b>不明になった生徒を,he lost a student,"S01E11, S01E12"
不明,ふめい,"1. unclear, obscure, indistinct, uncertain, ambiguous<br>2. unknown, unidentified<br>3. ignorance, lack of wisdom, lack of insight",N1,2,彼は行方<b>不明</b>になった生徒を,he lost a student,"S01E11, S01E12"
カブ,カブ,1. cub,Unlabeled,2,<b>カブ</b>ちゃん？,Cub-chan?,S01E11
かな,かな,"1. I wonder<br>2. should I?, is it?<br>3. I wish that, I hope that",Unlabeled,2,<b>かな</b>～り重い 無断外泊よ,"It's pretty heavy, I'm staying out without permission.",S01E11
探す,さがす,"1. to search for, to look for, to hunt for, to seek<br>2. to search (a house, pocket, etc.), to search through, to rummage in (e.g. a drawer), to fish around",N4,2,それを<b>探し</b>てるんじゃない？,Isn't that what you're looking for?,S01E11
