Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
ジパング,ジパング,1. Zipangu (the name for Japan used by Marco Polo),Unlabeled,2,<b>ジパング</b>！,Zipangu!,"Episode04, Episode10"
持てる,もてる,"1. to be able to possess (hold, get, etc.)<br>2. to be well liked, to be popular, to be pampered (spoiled, doted upon, etc.), to be welcomed<br>3. to endure (the tests of time, the elements, etc.), to last<br>4. possessed, held<br>5. rich, wealthy, affluent",N1,2,もう ギター<b>持て</b>ない,I can't have a guitar anymore,"Episode04, Episode13"
キュン,きゅん,"1. choked up (with emotion), heart-wringing, momentary tightening of one's chest caused by powerful feelings (e.g. parting with a loved one)",Unlabeled,2,萌え 萌え <b>キュン</b>,Moe Moe Kyun,"Episode04, Episode09"
ミョーン,ミョーン,1. Myon (Auto-translated),Unlabeled,2,でも 「<b>ミョーン</b>」てところが 分からなくて,"But I don't understand what ""myeon"" means.",Episode04
ヘン,へんてこ,"1. strange, weird, odd<br>2. strange thing, strange person",Unlabeled,2,澪 <b>ヘン</b>なもの 持ってくるなよ,Mio: Don't bring anything weird.,"Episode04, Episode07"
前髪,まえがみ,"1. forelock, bangs",Unlabeled,2,でも <b>前髪</b>を下ろした君の姿も見てみたい,But I also want to see you with your bangs down.,"Episode04, Episode13"
意外,いがい,"1. unexpected, surprising",N3,2,て <b>意外</b>とって どういうことかな,What do you mean by unexpected?,"Episode04, Episode05"
パッ,パッ,1. poof,Unlabeled,2,で あとは薬指だけ<b>パッ</b>と,"So, all that's left to do is snap your ring finger.","Episode04, Episode07"
ネガ,ネガ,1. negative<br>2. negative (e.g. thinking),N1,2,<b>ネガ</b>を渡しなさい,hand over the negatives,Episode04
リスト,リスト,1. list<br>2. wrist,Unlabeled,2,やっぱり <b>リスト</b>には　ないわね,It's not on the list after all.,"Episode04, Episode05"
段ボール,だんボール,1. (corrugated) cardboard,Unlabeled,2,この前 澪が見つけた<b>段ボール</b>に入ってたんだ,It was in a cardboard box that Mio found the other day.,"Episode04, Episode05"
マメ,まめ,"1. legume (esp. edible legumes or their seeds, such as beans, peas, pulses, etc.), beans, peas<br>2. soya bean (Glycine max), soybean, soy<br>3. female genitalia (esp. the clitoris)<br>4. kidney<br>5. miniature, tiny<br>6. child",Unlabeled,2,こら <b>マメ</b>が,Here are the beans,Episode05
譜面,ふめん,"1. sheet music, score",Unlabeled,2,ちょっと<b>譜面</b>台を… あら？,A little music stand... Oh?,Episode05
そのまま,そのまま,"1. without change, as is<br>2. just like, extremely similar<br>3. immediately, just after, without a pause",N3,2,<b>そのまま</b>で いいじゃん カワイイよ,"It's okay just the way it is, it's cute","Episode05, Episode07"
通る,とおる,"1. to go by, to go past, to go along, to travel along, to pass through, to use (a road), to take (a route), to go via, to go by way of<br>2. to run (between; of a rail service, bus route, etc.), to operate (between), to connect<br>3. to go indoors, to go into a room, to be admitted, to be shown in, to be ushered in, to come in<br>4. to penetrate, to pierce, to skewer, to go through, to come through<br>5. to permeate, to soak into, to spread throughout<br>6. to carry (e.g. of a voice), to reach far<br>7. to be passed on (e.g. of a customer's order to the kitchen), to be relayed, to be conveyed<br>8. to pass (a test, a bill in the House, etc.), to be approved, to be accepted<br>9. to go by (a name), to be known as, to be accepted as, to have a reputation for<br>10. to be coherent, to be logical, to be reasonable, to be comprehensible, to be understandable, to make sense<br>11. to get across (e.g. of one's point), to be understood<br>12. to pass for, to come across as, to seem like<br>13. to be straight (e.g. wood grain)<br>14. to be well-informed, to be wise<br>15. to do ... completely, to do ... thoroughly",N4,2,誰もが<b>通る</b>道よ,It's the path everyone takes,"Episode05, Episode08"
用紙,ようし,"1. blank form<br>2. sheets of paper, sheet of paper",N1,2,ていうか 部活申請<b>用紙</b>が出てないんじゃないの？,"Or rather, the application form for club activities hasn't come out yet, has it?",Episode05
やわらかい,やわらかい,"1. soft, tender, pliant, supple, limber, limp<br>2. gentle, mild, mellow<br>3. informal, light, flexible (e.g. thinking)",Unlabeled,2,そのキレイな顔立ちと<b>やわらか</b>な物腰で,"With her beautiful features and soft demeanor,",Episode05
間,あいだ,"1. space (between), gap, interval, distance, stretch<br>2. period of time (during, while), duration, interval<br>3. between (two parties or things)<br>4. among (a group)<br>5. relations (between), relationship<br>6. midpoint, average, halfway, middle ground<br>7. due to, because of",N4,2,教師の<b>間</b>でも人気が高い,Popular among teachers,"Episode05, Episode06"
人気,にんき,"1. popularity, public favor<br>2. condition (e.g. market), tone, character, nature",N3,2,教師の間でも<b>人気</b>が高い,Popular among teachers,Episode05
ファンクラブ,ファンクラブ,1. fan club,Unlabeled,2,<b>ファンクラブ</b>が存在するほどの人気がある,So popular that there is a fan club,"Episode05, Episode06"
アルバム,アルバム,1. album,N3,2,アッ <b>アルバム</b>は どこにあるの？,"Ah, where is the album?",Episode05
決して,けっして,"1. (not) ever, (not) by any means, (not) in the least, (not) in any way, (not) at all",N4,2,あれは <b>決して</b>人々に知られてはいけない 血塗られた歴史,That's a bloody history that people should never know about.,Episode05
扉,とびら,"1. door, gate, opening<br>2. title page",N1,2,で この<b>扉</b>からステージに,And from this door to the stage,"Episode05, Episode14"
独特,どくとく,"1. peculiarity, uniqueness, characteristic<br>2. understood only by oneself",N3,2,相変わらず 澪のセンスは<b>独特</b>だよな,"As always, Mio's sense is unique.","Episode05, Episode08"
通す,とおす,"1. to stick through, to force through<br>2. to spread throughout, to thoroughly diffuse<br>3. to make a path between two points<br>4. to proceed in a logical manner<br>5. to let pass, to allow through<br>6. to lead (someone) into (a house, room, etc.), to show in<br>7. to go through (a middleman)<br>8. to (look, listen) through (a window, wall, etc.)<br>9. to pass (a law, applicant, etc.)<br>10. to force to accept, to force agreement<br>11. to continue (in a state), to persist in<br>12. to do to the entirety of, to cover all of, to span the whole ...<br>13. to do from beginning to end without a break<br>14. to convey (one's ideas, etc.) to the other party<br>15. to do to the end, to carry through, to complete",N3,2,先生のときは おしとやかキャラで<b>通す</b>って決めてたのに,"When I was a teacher, I decided to pass as a ladylike character.","Episode05, Episode12"
バラバラ,バラバラ,"1. scattered, disperse, loose, disconnected, in pieces, in drops, rustling",Unlabeled,2,リズムセクションが<b>バラバラ</b>とか,The rhythm section is disjointed.,"Episode05, Episode11"
うつ,うつ,"1. to shoot (at)<br>2. to attack, to defeat, to destroy, to avenge",Unlabeled,2,いや も<b>うっ</b>て,"No, already","Episode05, Episode12"
ずる,ずる,"1. cunning deed, sly trick, foul play<br>2. cunning person, sly fellow, cheat",Unlabeled,2,あッ <b>ずり</b>い 見せんなら私が先だろ,"Ah, Zurii, if you don't show it, I'll be the first.","Episode05, Episode13"
友,とも,"1. friend, companion, comrade, pal<br>2. accompaniment, companion (e.g. book), complement, accessory",N3,2,私は澪ちゃんの心の<b>友</b>だから,Because I'm Mio-chan's soulmate,Episode05
関係,かんけい,"1. relation, relationship, connection<br>2. participation, involvement, concern<br>3. influence, effect<br>4. sexual relations, sexual relationship<br>5. related to, connected to",N4,2,いや 今 <b>関係</b>ないから,"No, it doesn't matter now.","Episode05, Episode09"
ちょい,ちょい,1. heirship,Unlabeled,2,そうそう <b>ちょい</b>イメージと違ったっていうか,"Yeah, it's a little different from the image.","Episode05, Episode11"
考え直す,かんがえなおす,"1. to reconsider, to rethink, to reassess",Unlabeled,2,三人とも もう少し<b>考え直そ</b>うよ,Let's all three think again.,"Episode05, Episode11"
歌える,歌える,1. I can sing (Auto-translated),Unlabeled,2,ギターを弾きながら歌が<b>歌え</b>ない,I can't sing while playing the guitar,Episode05
困る,こまる,"1. to be troubled, to have difficulty, to be in a fix, to be at a loss, to be stumped, to be embarrassed<br>2. to be bothered, to be inconvenienced, to be annoyed<br>3. to be badly off, to be hard up, to be in straitened circumstances",N5,2,<b>困っ</b>たわね,I'm in trouble.,"Episode05, Episode08"
曲目,きょくもく,"1. name of a piece of music, (musical) number<br>2. (musical) program, programme, selection (of music), list of songs",Unlabeled,2,ええと ボーカルが唯で <b>曲目</b>が「ふわふわタイム」と,"Well, the vocalist is Yui, and the song is called ""Fuwafuwa Time.""","Episode05, Episode14"
そっち,そちら,"1. that way, that direction<br>2. there<br>3. that (one)<br>4. you, your family, your company<br>5. that person",N5,2,そっか ならもう<b>そっち</b>に行ってもいいわよ,"I see, you can go there now.","Episode06, Episode11"
けいこ,けいこ,"1. practice, practising, training, study",Unlabeled,2,<b>けいこ</b>は本場所のごとく,Keiko is like the main place,Episode06
本場所,ほんばしょ,1. official sumo tournament (six per year),Unlabeled,2,けいこは<b>本場所</b>のごとく,Keiko is like the main place,Episode06
ごとし,ごとし,"1. like, as if, the same as",Unlabeled,2,けいこは本場所の<b>ごとく</b>,Keiko is like the main place,Episode06
ノリノリ,のりのり,1. in high spirits,Unlabeled,2,しっとり<b>ノリノリ</b>天然系お嬢様,Moist and cheerful natural lady,Episode06
それに,それに,"1. besides, in addition, also, moreover",N4,2,<b>それに</b> 唯ちゃん達は 喜んで着てるわよ,And Yui-chan and the others are happy to wear them.,"Episode06, Episode08"
コラーッ,コラーッ,1. Korraa (Auto-translated),Unlabeled,2,<b>コラーッ</b>！,Colla!,"Episode06, Episode09"
シャランラ,シャランラ,1. Sharanra (Auto-translated),Unlabeled,2,<b>シャランラ</b> シャランラ～,Sharanra Sharanra~,Episode06
そりゃ,それは,"1. very, extremely<br>2. that is",Unlabeled,2,<b>そりゃ</b> 新入生歓迎会だからな,"Well, it's a welcome party for new students.","Episode06, Episode08"
小学校,しょうがっこう,"1. primary school, elementary school, grade school",N4,2,あれ <b>小学校</b>からだっけ？,Is that from elementary school?,"Episode06, Episode07"
きれい,きれい,"1. pretty, lovely, beautiful, fair<br>2. clean, clear, pure, tidy, neat<br>3. completely, entirely",N5,2,うわ～ <b>きれい</b>な髪だね,"Wow, that's beautiful hair","Episode06, Episode09"
髪,かみ,1. hair (on the head),N4,2,切りそろえた<b>髪</b>がとても似合ってる,The trimmed hair suits you very well,"Episode06, Episode13"
あんなに,あんなに,"1. to that extent, to that degree, so much, so",N3,2,<b>あんなに</b>ボーカルするの 嫌がってたのに,I hated doing vocals like that.,"Episode06, Episode09"
子供,こども,1. child,N5,2,案外 <b>子供</b>っぽいところもあって,"Unexpectedly, there are some childish parts.","Episode06, Episode10"
動揺,どうよう,"1. shaking, trembling, pitching, rolling, oscillation<br>2. disturbance, unrest, agitation, excitement, commotion, turmoil, discomposure, feeling shaken",N1,2,いつまでも <b>動揺</b>していられないわよ,I can't stay upset forever,Episode06
しゃべる,しゃべる,"1. to talk, to chat, to chatter",N3,2,曲と曲の間に <b>しゃべっ</b>たりするじゃん,They even talk between songs.,"Episode06, Episode12"
のんびり,のんびり,"1. at leisure, in a relaxed manner, in a carefree manner, quietly, peacefully",N3,2,この<b>のんびり</b>した空気がちょっとアレですけど,"This laid-back atmosphere is a little off, though.","Episode06, Episode09"
格好,かっこう,"1. shape, form, figure, posture, pose<br>2. appearance<br>3. state, situation<br>4. suitable, fit, reasonable<br>5. about",N3,2,やっぱ こんな<b>格好</b>で 出なきゃいけない？,Do I really have to go out dressed like this?,"Episode06, Episode08"
ゆれる,ゆれる,"1. to shake, to sway, to waver",Unlabeled,2,<b>ゆれる</b>思いは　マシュマロみたいに　ふわ★ふわ,"My swaying thoughts are like marshmallows, fluffy★fluffy","Episode06, Episode12"
横顔,よこがお,"1. profile, face in profile, face seen from the side<br>2. (personal) profile, (biographical) sketch, outline (of someone's life)",Unlabeled,2,キミの<b>横顔</b>,your profile,"Episode06, Episode12"
