Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
丸刈り,まるがり,"1. buzz cut, close crop",Unlabeled,2,SSS組男子 全員 <b>丸刈り</b>だぁぁ！,All the boys in the SSS group have shaved heads!,S01E05
対抗,たいこう,"1. opposition, rivalry, competition, antagonism",N1,2,続いて クラス<b>対抗</b> 玉入れです,Next is the class competition ball toss.,S01E05
入れ,いれ,"1. container, receptacle, case, bag, pouch, box, holder<br>2. inserting, putting in",Unlabeled,2,玉<b>入れ</b>で逆転だあ！,It's a reversal with the ball!,S01E05
一斉,いっせい,"1. simultaneous, all at once",N2,2,<b>一斉</b>にスタートしました！,We started all at once!,"S01E05, S01E24"
集める,あつめる,"1. to collect, to assemble, to gather",N4,2,全ての玉を袋に<b>集め</b> 袋を閉じ,Collect all the balls in the bag and close the bag,"S01E05, S01E21"
ガクッ,ガクリ,"1. (sound effect for) collapsing, losing strength, slumping, losing balance",Unlabeled,2,<b>ガクッ</b>と倒れたりしたら,If you fall down suddenly,"S01E05, S01E12"
アンカー,アンカー,"1. anchor (of a ship)<br>2. last runner or swimmer in a relay team<br>3. news anchor, news presenter<br>4. anchor (clock component), pallet fork<br>5. anchor (HTML)<br>6. link to previous post (e.g. in web forums)",Unlabeled,2,君に<b>アンカー</b>を任せたい！,I want to leave the anchor to you!,S01E05
遅れる,おくれる,"1. to be late, to be delayed, to fall behind schedule, to be overdue<br>2. to fall behind (in a race, one's studies, etc.), to lag behind, to be behind (the times)<br>3. to be bereaved of, to be preceded by (someone) in death<br>4. to be slow (of a clock or watch)",N4,2,４人に大きく<b>遅れ</b>て,far behind the four,"S01E05, S01E19"
キモイ,キモイ,"1. gross, disgusting",Unlabeled,2,走り方は ただただ<b>キモイ</b>がな,The way it runs is just creepy,"S01E05, S01E10"
キープ,キープ,"1. to keep, to put aside (for somebody), to keep possession (usu. the ball in sports), to hold one's service (tennis)<br>2. quipu, quippu",Unlabeled,2,SSS組はトップを<b>キープ</b>して,SSS group keeps on top,"S01E05, S01E17"
実施,じっし,"1. enforcement, implementation, putting into practice, carrying out, operation, working (e.g. working parameters), enactment",N3,2,今日は避難訓練が<b>実施</b>される,Evacuation drill will be held today,"S01E05, S01E22"
苦しい,くるしい,"1. painful, difficult, tough, hard<br>2. distressing, (psychologically) difficult, stressful, awkward (e.g. position)<br>3. straitened (circumstances), tight (financial situation), needy, struggling<br>4. strained (interpretation, explanation, etc.), lame (e.g. excuse), forced (e.g. smile), far-fetched<br>5. hard to do, unpleasant",N3,2,煙で視界は遮られ 呼吸は<b>苦しい</b>,The smoke obstructs my view and makes it hard to breathe.,S01E05
ベル,ベル,"1. bell<br>2. bel, B",N4,2,とにかく 非常<b>ベル</b>が鳴ったら,"Anyway, when the emergency bell rings",S01E05
心構え,こころがまえ,"1. preparedness, readiness, mental attitude, frame of mind",Unlabeled,2,これは 避難時の<b>心構え</b>の,This is how to be prepared during evacuation.,S01E05
おさない,おさない,"1. very young, little<br>2. childish, immature",Unlabeled,2,確か“<b>おさない</b>”“かけない”,"I'm sure ""I won't put it on"" ""I won't put it on""",S01E05
襲いかかる,おそいかかる,"1. to rush on, to attack, to swoop down on",Unlabeled,2,遅い動きで<b>襲いかかっ</b>てくるのだ！,It attacks with slow movements!,"S01E05, S01E15"
焦る,あせる,"1. to be in a hurry, to be impatient, to be anxious (to do), to fret<br>2. to get a fright, to panic, to get flustered, to be startled",N1,2,最近 出番がないからって <b>焦る</b>な,Don't panic just because you haven't appeared recently.,"S01E05, S01E24"
番号,ばんごう,"1. number, series of digits",N5,2,会員<b>番号</b>521番！,Member number 521!,"S01E05, S01E20"
気まずい,きまずい,"1. unpleasant, awkward, embarrassing, uneasy",Unlabeled,2,かなり<b>気まずく</b>て,It was quite awkward.,"S01E05, S01E11"
カノ,カノンほう,1. cannon (esp. high-velocity artillery),Unlabeled,2,引きずってる元<b>カノ</b>に,To my ex-girlfriend who is dragging me,"S01E05, S01E20"
がい,がい,"1. self-will, obstinacy",Unlabeled,2,おく<b>がい</b>に通じる道に,On the path that leads to prayer,"S01E05, S01E11"
内容,ないよう,"1. contents, content, substance, matter, detail, import",N3,2,しかも <b>内容</b>量,"Moreover, the content",S01E06
小遣い,こづかい,"1. pocket money, spending money, pin money, allowance",N2,2,僕の１ヶ月の<b>小遣い</b>を,my one month's allowance,S01E06
詰まる,つまる,"1. to be packed (with), to be full (space, schedule, etc.)<br>2. to be blocked (road, pipe, nose, etc.), to be clogged, to be plugged up<br>3. to shorten (width, interval, etc.), to shrink (shirt, word form, etc.), to narrow<br>4. to be at a loss, to be hard pressed<br>5. to end up, to be settled<br>6. to become a geminate consonant<br>7. to hit the ball near the handle of the bat",N2,2,<b>詰まっ</b>ているというのか？,Are you saying it's clogged?,"S01E06, S01E18"
ウロウロ,うろうろ,"1. restlessly, aimlessly, without purpose<br>2. to loiter, to drift, to hang about doing nothing, to wander aimlessly, to be restless<br>3. to be restless, to fuss, to be in a fidget",Unlabeled,2,家の前を<b>ウロウロ</b>してたから,I was wandering in front of my house,"S01E06, S01E07"
人目,ひとめ,"1. (public) notice, attention, public eye, public gaze",N1,2,いつもより<b>人目</b>に付きやすい,Easier to attract attention than usual,"S01E06, S01E18"
ハメ,ハメ,"1. fucking, screwing, having sex",Unlabeled,2,念写まで使う<b>ハメ</b>になるとは,I didn't expect it to end up even using mental pictures.,"S01E06, S01E10"
見つけ出す,みつけだす,"1. to find out, to discover, to locate",Unlabeled,2,千里眼で<b>見つけ出す</b>のは無理だ,It is impossible to find it with clairvoyance.,"S01E06, S01E14"
等価,とうか,"1. equivalence, equal value, parity<br>2. (logical) equivalence",Unlabeled,2,同価値のモノと<b>等価</b>交換だ,It is an equivalent exchange for something of the same value.,"S01E06, S01E14"
訪ねる,たずねる,"1. to visit, to call on, to pay a visit to",N4,2,そのお姉さんが<b>訪ね</b>てきてね,That older sister came to visit me.,"S01E06, S01E11"
彼氏,かれし,"1. boyfriend<br>2. he, him",Unlabeled,2,新しい<b>彼氏</b>が見つかるって！,I've found a new boyfriend!,"S01E06, S01E11"
予言,よげん,"1. prediction, prophecy, prognostication",N1,2,<b>予言</b>者気取りの集まりが創り上げた,Created by a group of prophet-like people,S01E06
幻想,げんそう,"1. fantasy, illusion, vision, dream",Unlabeled,2,タダの<b>幻想</b>だ,It's a free fantasy,S01E06
言い訳,いいわけ,1. excuse<br>2. explanation,N1,2,<b>言い訳</b>はどうでもいいが,I don't care about your excuses,"S01E06, S01E08"
うさんくさい,うさんくさい,"1. suspicious-looking, shady, questionable, dubious, fishy",Unlabeled,2,名前から もう <b>うさんくさい</b>し,The name is already suspicious.,S01E06
オーラ,オーラ,1. aura,Unlabeled,2,いてあげてもいいわよ”<b>オーラ</b>を,It's okay if I give you an aura.,"S01E06, S01E16"
見透かす,みすかす,"1. to see through, to see the true nature of something",Unlabeled,2,全てを<b>見透かし</b>たような,It's like I saw through everything,S01E06
に関する,にかんするかぎり,"1. as far as ... is concerned, so far as ... can tell",Unlabeled,2,黒魔術や降霊術<b>に関する</b>書物を,Books about black magic and necromancy,"S01E06, S01E20"
将来,しょうらい,"1. future (usually near), prospects",N4,2,一体 <b>将来</b>のことをどう考えて…,[Unavailable],"S01E06, S01E10"
過ぎ,すぎ,"1. past, after<br>2. too (much), over- (e.g. eating)",N1,2,もう２時<b>過ぎ</b>だからな,It's already past 2 o'clock.,"S01E06, S01E13"
線,せん,"1. line, stripe, stria<br>2. line (e.g. telephone line), wire<br>3. ray (e.g. X-ray), beam<br>4. line (e.g. of a railroad), track, route, lane<br>5. outline, contours, form<br>6. level<br>7. division<br>8. line (of action), position, approach, policy, principle<br>9. impression one leaves, air one gives off",N4,2,山手<b>線</b>ゲーム７敗,Yamanote Line games 7 losses,"S01E06, S01E21"
時々,ときどき,"1. sometimes, occasionally, at times, from time to time, now and then, once in a while, at intervals<br>2. seasonal, of the season, appropriate (for the season or occasion)",N5,2,だが <b>時々</b>ふと思うんだ,But sometimes I think,"S01E06, S01E17"
要するに,ようするに,"1. in short, in a word, to sum up, to put it simply, to make a long story short, after all",N3,2,<b>要するに</b> オレが言いたいのは,"In short, what I want to say is",S01E06
努力,どりょく,"1. effort, exertion, endeavour, endeavor, hard work, striving",N3,2,<b>努力</b>をしない奴を助ける気がしない,I don't feel like helping people who don't make an effort.,"S01E06, S01E09"
譲る,ゆずる,"1. to hand over, to transfer, to turn over, to assign, to convey, to bequeath<br>2. to give up (e.g. one's seat), to give way<br>3. to yield, to concede, to give ground, to surrender<br>4. to sell<br>5. to postpone, to put off, to defer",N3,2,３万円で<b>譲っ</b>てあげる,"I'll give it to you for 30,000 yen.","S01E06, S01E20"
サイキ,サイキックス,1. psychics,Unlabeled,2,ミスター･<b>サイキ</b>,Mr. Psych,"S01E06, S01E21"
水の泡,みずのあわ,1. coming to nothing<br>2. bubble on the surface of water<br>3. something that is short-lived,Unlabeled,2,全てを<b>水の泡</b>にしてくれたな,You made everything go to waste.,"S01E06, S01E09"
歓迎,かんげい,"1. welcome, reception",N3,2,大<b>歓迎</b>です！,You are very welcome!,"S01E06, S01E23"
うかつ,うかつ,"1. careless, stupid, thoughtless, heedless, unobservant, inadvertent, incautious",Unlabeled,2,<b>うかつ</b>に 超能力を使えないように,So that you can't use your superpowers carelessly,"S01E06, S01E21"
しよう,しよう,"1. way, method, means, resource, remedy<br>2. (technical) specification",Unlabeled,2,普段は どう<b>しよう</b>もないアホ顔で,Usually with a helpless stupid face,"S01E06, S01E19"
なのに,なのに,"1. and yet, despite this, but even so, but even then, however, nevertheless, for all that, notwithstanding that",Unlabeled,2,<b>なのに</b> 何でアイツは,But why is he?,"S01E06, S01E16"
ナシ,なし,"1. nashi (Pyrus pyrifolia, esp. var. culta), Japanese pear, Asian pear, sand pear, apple pear",Unlabeled,2,はっ ヤダ 私ったら 今のは<b>ナシ</b>！,"Ha, no, I wouldn't do what I did now!","S01E06, S01E13"
親戚,しんせき,"1. relative, relation, kin",N3,2,俺 <b>親戚</b>が沖縄に住んでるから,I have relatives living in Okinawa.,"S01E06, S01E12"
ちげ,チゲ,"1. Korean stew, Korean hot pot<br>2. Jjigae",Unlabeled,2,しょみんとは <b>ちげ</b>ーよ,What is Shomin?,S01E06
演じる,えんじる,"1. to perform (a play), to play (a part), to act (a part), to commit (a blunder)",N1,2,完璧美少女を<b>演じ</b>きるとは,What is it like to play the role of a perfect beautiful girl?,S01E06
もしか,もしか,"1. if, in case",Unlabeled,2,いや でも <b>もしか</b>すると…,"No, but maybe...","S01E06, S01E13"
崩す,くずす,"1. to destroy, to demolish, to pull down, to tear down, to level<br>2. to disturb, to put into disorder, to throw off balance, to make shaky<br>3. to relax (one's pose), to make oneself at ease<br>4. to break (a bill), to change, to make change<br>5. to write in cursive style, to write in running style<br>6. to break into a smile, to let off a smile<br>7. to lower (a price)",N2,2,<b>崩す</b>わけにはいかない！,I can't let it break!,"S01E06, S01E21"
吐く,つく,"1. to breathe out, to breathe<br>2. to tell (a lie), to use (foul language)<br>3. to vomit, to throw up, to spit up",N3,2,ゲロ<b>吐い</b>てんだ コラ！,"I'm vomiting, cola!","S01E06, S01E12"
素晴らしい,すばらしい,"1. wonderful, splendid, magnificent",N3,2,<b>素晴らしい</b>力ってことっス！,That's amazing power!,S01E06
情,じょう,"1. feelings, emotion, sentiment<br>2. compassion, sympathy<br>3. passion, affection, love<br>4. the way things really are, the actual situation",N1,2,そう <b>情</b>報っス！,"Yes, information!","S01E06, S01E16"
当て,あて,"1. aim, object, purpose, end<br>2. expectations, prospects, hopes<br>3. something that can be relied upon<br>4. snack served with alcoholic drink<br>5. pad, guard<br>6. blow, strike<br>7. addressed to<br>8. per",N1,2,何か<b>当て</b>はあるの？ 守護霊君！,Is there any guess? Guardian spirit!,S01E06
居る,いる,"1. to be (of animate objects), to exist<br>2. to stay<br>3. to be ...-ing, to have been ...-ing",N5,2,至る所に<b>居る</b>幽霊は,ghosts are everywhere,S01E06
とある,とある,1. a certain ...,Unlabeled,2,<b>とある</b>女性の体操着を,A certain woman's gym clothes,"S01E06, S01E15"
重なる,かさなる,"1. to be piled up, to lie on top of one another<br>2. to come one after another, to happen over and over, to pile up (e.g. stress), to accumulate<br>3. to overlap (each other), to occur at the same time, to happen simultaneously",N2,2,教頭先生と<b>重なっ</b>て,Overlapping with the vice principal,"S01E06, S01E12"
スケール,スケール,"1. scale, vernier",Unlabeled,2,<b>スケール</b>が違え！,The scale is different!,"S01E06, S01E18"
やがて,やがて,"1. before long, soon, shortly<br>2. almost, nearly<br>3. finally, in the end, eventually",N3,2,<b>やがて</b> ジワジワと追い詰められ,"Eventually, I was gradually cornered","S01E06, S01E15"
フェッ,フェッチ,1. fetch (of an instruction from memory),Unlabeled,2,グ<b>フェッ</b> フェッ フェッ…,Gufefefefefe…,S01E06
かな,かな,"1. I wonder<br>2. should I?, is it?<br>3. I wish that, I hope that",Unlabeled,2,どうしても ど<b>かな</b>いっつーんスね,I really can't leave.,"S01E06, S01E18"
恐い,こわい,"1. scary, frightening, eerie, dreadful",Unlabeled,2,こんな状況 <b>恐</b>るるに足りない,This situation is terrifyingly inadequate.,"S01E06, S01E18"
たとえ,たとえ,"1. example<br>2. simile, metaphor, allegory, fable, parable",N3,2,<b>たとえ</b>幽霊でも 人を脅して,"Even if it's a ghost, threaten people","S01E06, S01E24"
脅す,おどす,"1. to threaten, to menace, to frighten (into doing)",N1,2,たとえ幽霊でも 人を<b>脅し</b>て,"Even if it's a ghost, threaten people","S01E06, S01E15"
非道,ひどう,"1. unjust, inhuman",Unlabeled,2,<b>非道</b>の限りを尽くしたら,If I do my best,S01E06
覚ます,さます,"1. to awaken, to arouse from sleep<br>2. to bring to one's senses, to disabuse (someone of)<br>3. to sober up<br>4. to dampen, to throw a damper on, to spoil",N3,2,"僕は目を<b>覚まし</b>て 0,2秒で理解した",I woke up and understood within 0.2 seconds.,S01E06
