Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
見事,みごと,"1. splendid, magnificent, excellent, fine, superb, beautiful, admirable<br>2. utter (esp. defeat), total, complete<br>3. something worth seeing, sight, spectacle",N3,2,<b>見事</b>なコークスクリューじゃ,That's a nice corkscrew,"S01E02, S01E25"
犯人,はんにん,"1. offender, criminal, culprit",N3,2,お前が<b>犯人</b>かっ！,Are you the culprit?,"S01E02, S01E16"
改造,かいぞう,"1. remodeling, remodelling, restructuring, reconstruction, reshuffling (e.g. cabinet)<br>2. modding",N2,2,なんで <b>改造</b>していく方向に,Why are you moving towards remodeling?,S01E02
プハーッ,プハーッ,*,Unlabeled,2,うんっ　<b>プハーッ</b>,Yeah puhhhhh,S01E02
どーぞ,ドーゾロ,1. Dosolo,Unlabeled,2,はい <b>どーぞ</b>,Yes please,"S01E02, S01E16"
ぐぐ,ググる,"1. to google, to do an online search (for)",Unlabeled,2,う<b>ぐぐ</b> あっ,Uggu ah,"S01E02, S01E20"
かぎり,かぎり,"1. limit, limits, bounds<br>2. degree, extent, scope<br>3. the end, the last<br>4. as long as ..., as far as ..., as much as ..., to the limits of ..., all of ...<br>5. unless ...<br>6. (not) included in ..., (not) part of ...<br>7. ... only (e.g. ""one time only"", ""today only"")<br>8. end of one's life, final moments, death<br>9. funeral, burial",Unlabeled,2,いやあ お恥ずかしい<b>かぎり</b>で,"Well, it's so embarrassing","S01E02, S01E25"
試験,しけん,"1. examination, exam, test<br>2. trial, experiment, test",N4,2,また<b>試験</b>で痛い目 遭うよ,I'll have a hard time on the exam again.,"S01E02, S01E16"
はや,はや,"1. minnow, shinner",Unlabeled,2,いや<b>はや</b> まいった まいった,"Oh no, it's here, it's here","S01E02, S01E17"
確実,かくじつ,"1. certain, sure, definite, reliable, sound, solid, safe, secure",N3,2,<b>確実</b>に変な目で見られる,I'm sure you'll look at me strangely,"S01E02, S01E16"
ララララ,ララララ,1. la la la la (Auto-translated),Unlabeled,2,<b>ララララ</b>！,La la la la!,S01E02
安中,安中,Annaka,Unlabeled,2,<b>安中</b>さん　ちょっと いいですか？,"Mr. Annaka, could you please come for a second?","S01E02, S01E17"
いらっしゃる,いらっしゃる,"1. to come, to go, to be (somewhere)<br>2. to be (doing)",N4,2,<b>いらっしゃい</b>ませ,welcome,"S01E02, S01E18"
実行,じっこう,"1. execution (e.g. of a plan), carrying out, practice, action, implementation, fulfillment, realization",N3,2,あんた文化祭<b>実行</b>委員としての,As an Anta Cultural Festival executive committee member,S01E02
委員,いいん,1. committee member,N3,2,あんた文化祭実行<b>委員</b>としての,As an Anta Cultural Festival executive committee member,S01E02
自覚,じかく,"1. self-consciousness, self-awareness",N1,2,<b>自覚</b>なしか！,Are you not aware of it?,"S01E02, S01E19"
常に,つねに,"1. always, constantly",N3,2,<b>常に</b>役に備えているのだ,always ready for the role,"S01E02, S01E03"
組,くみ,"1. set (of items)<br>2. group (of people), class (of students), company (esp. construction), family (i.e. mafia), team<br>3. typesetting, composition",N3,2,一緒の<b>組</b>になっちゃったかなあ,I wonder if we ended up in the same group.,"S01E02, S01E11"
利く,きく,"1. to be effective, to take effect, to be good (for)<br>2. to work, to function well<br>3. to be possible (to do, use, etc.), to be able to<br>4. to taste (alcohol), to try",Unlabeled,2,“<b>利き</b>ワイン選手権”では,At “Tasteful Wine Championship”,S01E02
ワイン,ワイン,1. wine,N3,2,“利き<b>ワイン</b>選手権”では,At “Tasteful Wine Championship”,S01E02
選手権,せんしゅけん,"1. championship, title (of champion)",Unlabeled,2,“利きワイン<b>選手権</b>”では,At “Tasteful Wine Championship”,S01E02
機嫌,きげん,"1. humour, humor, temper, mood, spirits<br>2. safety, health, well-being, one's situation<br>3. in a good mood, in high spirits, happy, cheery, merry, chipper",N3,2,今日は相当 <b>機嫌</b>が悪いようだ,You seem to be in a really bad mood today.,"S01E02, S01E07"
すら,しゅら,"1. Asura, demigod, anti-god, titan, demigods that fight the Devas (gods) in Hindu mythology<br>2. fighting, carnage, conflict, strife<br>3. sledge (for conveying large rocks, logs, etc.)<br>4. log slide, chute, flume",Unlabeled,2,今度は命<b>すら</b>取られかねん,"This time, even my life may be taken.","S01E02, S01E15"
すなわち,すなわち,"1. that is, namely, i.e.",N3,2,<b>すなわち</b> 私が案を出さんと―,"In other words, I'll come up with an idea...","S01E02, S01E10"
思考,しこう,"1. thought, consideration, thinking",N1,2,プラス<b>思考</b>のくせに！,Even though you think positively!,"S01E02, S01E14"
しょく,しょく,"1. job, work, employment, occupation, position<br>2. duties<br>3. trade, skill",Unlabeled,2,“かん<b>しょく</b>”と読むのかも―,It might be read as “Kanshoku”.,S01E02
ニャオーン,ニャオーン,*,Unlabeled,2,<b>ニャオーン</b>,Meowon,S01E03
髪,かみ,1. hair (on the head),N4,2,<b>髪</b> 刈っちゃったのは,I cut my hair,"S01E03, S01E17"
もしや,もしや,"1. perhaps, possibly, by some chance, by some possibility",Unlabeled,2,これは <b>もしや</b>,This is maybe,"S01E03, S01E24"
ヘマ,ヘマ,"1. blunder, bungle, gaffe, mistake<br>2. bungling, stupid, tactless, clumsy, awkward",Unlabeled,2,<b>ヘマ</b>ったことが多すぎて,I've messed up too many times,"S01E03, S01E26"
見当,けんとう,"1. estimate, guess, conjecture, aim<br>2. direction, bearings<br>3. registration mark (printing)<br>4. approximately, about, around",N3,2,でも 大体の<b>見当</b>は ついてるの,But I have a general idea.,"S01E03, S01E10"
素直,すなお,"1. obedient, meek, docile, unaffected<br>2. honest, frank, upfront (about one's feelings)",N2,2,<b>素直</b>に謝るしかない,I have no choice but to sincerely apologize,"S01E03, S01E25"
残す,のこす,"1. to leave (behind)<br>2. to leave (undone), to not finish<br>3. to save, to set aside, to reserve<br>4. to leave (to someone, esp. after one's death), to bequeath<br>5. to stay (in the ring), to hold on",N3,2,黒豆 <b>残し</b>て ごめん,Sorry for leaving the black beans behind.,"S01E03, S01E24"
机,つくえ,1. desk,N5,2,麻衣ちゃんの<b>机</b>に,On Mai's desk,S01E03
折る,おる,"1. to break, to fracture, to break off, to snap off, to pick (e.g. flowers)<br>2. to fold, to bend<br>3. to make (origami)<br>4. to interrupt, to end",N4,2,弥勒菩薩の首を<b>折っ</b>たこと？,Did you break Maitreya Bodhisattva's neck?,"S01E03, S01E18"
考え,かんがえ,"1. thinking, thought, view, opinion, concept<br>2. idea, notion, imagination<br>3. intention, plan, design<br>4. consideration, judgement, deliberation, reflection<br>5. wish, hope, expectation",N3,2,さらに <b>考え</b>返して,Think again,"S01E03, S01E11"
暴露,ばくろ,"1. disclosure, exposure, revelation",N1,2,<b>暴露</b>話になるところだったあ,It was about to become a revealing story.,"S01E03, S01E17"
初耳,はつみみ,"1. something heard for the first time, hearing something for the first time",N1,2,そんなの<b>初耳</b>だよ,This is the first time I've heard of such a thing.,"S01E03, S01E13"
髪型,かみがた,"1. hair style, coiffure, hairdo",Unlabeled,2,学校で その<b>髪型</b>は,That hairstyle at school,"S01E03, S01E04"
あら,あら,"1. oh, ah",N1,2,<b>あら</b> サンクス,"Oh, thanks","S01E03, S01E08"
リストラ,リストラ,"1. (corporate) restructuring, downsizing, laying off people",Unlabeled,2,こっちは <b>リストラ</b>だよ！,This is restructuring!,S01E03
父さん,とうさん,"1. father, dad, papa, pa, pop, daddy, dada",Unlabeled,2,<b>父さん</b>は僕に,dad to me,"S01E03, S01E22"
例,れい,"1. custom, practice, habit, usual<br>2. said, aforementioned<br>3. instance, example, case, illustration, usage<br>4. precedent",N3,2,駅前の<b>例</b>のアレも おごるから,I'll buy that one in front of the station too.,S01E03
これこれ,これこれ,"1. this and that, such and such",Unlabeled,2,そそそ <b>これこれ</b>,This is this,"S01E03, S01E20"
休み,やすみ,"1. rest, recess, respite<br>2. vacation, holiday, absence, suspension<br>3. dormancy (of a silkworm prior to moulting)",N5,2,<b>休み</b>の日に,on a day off,"S01E03, S01E21"
内,うち,"1. inside, within<br>2. while (e.g. one is young), during, within (e.g. a day), in the course of<br>3. among, amongst, (out) of, between<br>4. in (secret, chaos, poverty, etc.), amidst, with (e.g. success)<br>5. within oneself, one's feelings, inner thoughts<br>6. we, our company, our organization<br>7. one's home, one's family<br>8. my spouse, my husband, my wife<br>9. signed on behalf of (husband's name) by his wife<br>10. I, me<br>11. imperial palace grounds<br>12. emperor",N3,2,なんとか学校<b>内</b>で,Somehow in school,"S01E03, S01E24"
クラス,クラス,1. class,N5,2,はじける<b>クラス</b>の笑顔,The smiles of the class are bursting with laughter,"S01E03, S01E10"
パック,パック,"1. packing, packaging, wrapping, container<br>2. face mask, face pack, facial mask, facial<br>3. puck",Unlabeled,2,私も２<b>パック</b>買ったわ,I also bought 2 packs,"S01E03, S01E22"
飼う,かう,"1. to keep (a pet or other animal), to have, to own, to raise, to rear, to feed",N3,2,<b>飼う</b>わけには いきませんよね,"I can't keep it, right?",S01E03
ズル,ズル,"1. foul play, cheating<br>2. cunning person, sly fellow, cheat",Unlabeled,2,ああ はかせ　<b>ズル</b>い,"Ah, Hakase is cheating.","S01E03, S01E07"
右手,みぎて,"1. right hand<br>2. right-hand side, right-hand direction, (on) the right",Unlabeled,2,<b>右手</b>は はずれです,My right hand is out of place,"S01E03, S01E09"
しゃべれる,しゃべれる,1. can speak (Auto-translated),Unlabeled,2,人間の言葉を<b>しゃべれ</b>て,speak human language,"S01E03, S01E17"
すぎ,すぎ,"1. past, after<br>2. too (much), over- (e.g. eating)",Unlabeled,2,隠し味が 隠れなさ<b>すぎ</b>というか,It's like the secret ingredient isn't hidden too much.,"S01E03, S01E06"
歳,さい,1. -years-old,N1,2,俺は 人で言うと二十<b>歳</b>になる,I'm 20 years old in human terms.,"S01E03, S01E20"
もむ,もむ,"1. to rub, to crumple<br>2. to massage<br>3. to argue, to have a heated discussion<br>4. to train, to coach<br>5. to jostle, to crowd, to shake, to rock<br>6. to have various experiences (out in the world)",Unlabeled,2,なでまくるのも考え<b>もん</b>だ,I can't even think about stroking it.,"S01E03, S01E21"
必要,ひつよう,"1. necessary, needed, essential, indispensable<br>2. necessity, need, requirement",N4,2,ほかに<b>必要</b>な物があったら,If you need anything else,"S01E03, S01E11"
ヒエーッ,ヒエーッ,1. Huh! (Auto-translated),Unlabeled,2,<b>ヒエーッ</b>！ ヒエーッ！,Hey! Hey!,S01E03
ハハハハハッ,ハハハハハッ,*,Unlabeled,2,フッ <b>ハハハハハッ</b>,Huh hahahahaha,"S01E03, S01E16"
ほんの,ほんの,"1. mere, only, just, slight",Unlabeled,2,<b>ほんの</b>ひとときでも―,Even if it's just for a moment...,"S01E03, S01E17"
勝ち,かち,"1. win, victory",N3,2,麻衣ちゃんの<b>勝ち</b>！,Mai-chan wins!,"S01E03, S01E21"
済む,すむ,"1. to finish, to end, to be completed<br>2. to merely result in something less severe than expected<br>3. to feel at ease<br>4. to feel unease or guilt for troubling someone, to be sorry",N4,2,<b>済ん</b>だことだし,It's done.,"S01E03, S01E20"
ありゃりゃ,ありゃりゃ,"1. Yes, yes (Auto-translated)",Unlabeled,2,<b>ありゃりゃ</b>,"Yes, yes","S01E03, S01E08"
尋常,じんじょう,"1. common, usual",Unlabeled,2,いざ <b>尋常</b>に,Let's get serious,"S01E03, S01E16"
腕相撲,うでずもう,"1. arm wrestling, Indian wrestling<br>2. wrestling relying on brute strength (of the arms), rather than skill",Unlabeled,2,<b>腕相撲</b>って 言うんだっけ？,Is it called arm wrestling?,S01E03
出せる,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward",Unlabeled,2,でも 早く原稿用紙<b>出せ</b>,But hurry up and get the manuscript paper out.,"S01E03, S01E20"
腑,ふ,"1. internal organ, viscera, gut",Unlabeled,2,<b>腑</b>に落ちねー,It doesn't make sense to me,"S01E03, S01E06"
キナーゼ,キナーゼ,1. kinase,Unlabeled,2,納豆<b>キナーゼ</b>って,What is natto kinase?,S01E03
ひるむ,ひるむ,"1. to falter, to flinch (from), to recoil (from), to quail (at)",Unlabeled,2,<b>ひるん</b>じゃダメなんだから,It's no good if you flinch,"S01E04, S01E05"
御仁,ごじん,"1. personage, person (deserving of respect)",Unlabeled,2,では <b>御仁</b>,"Well then, Onin",S01E04
抜く,ぬく,"1. to pull out, to draw out, to extract, to unplug, to weed<br>2. to omit, to leave out, to go without, to skip<br>3. to do to the end, to carry through<br>4. to let out (e.g. air from a tyre), to drain (e.g. water from a bath), to empty<br>5. to pick out, to choose, to select, to extract<br>6. to pilfer, to steal<br>7. to remove, to get rid of, to take out<br>8. to pass, to overtake, to outstrip, to get ahead of<br>9. to pierce, to break through, to go through<br>10. to cut out (a shape), to create (a pattern) by dying the surrounding area<br>11. to seize, to capture, to reduce<br>12. to scoop (a story)<br>13. to take out (an opponent's stones; in go)<br>14. to masturbate (of a male), to ejaculate (while masturbating)<br>15. to take (a photo), to record (video)",N3,2,久しぶりに<b>抜い</b>てみますか！,I'm going to try pulling it out for the first time in a while!,"S01E04, S01E08"
大声,おおごえ,1. loud voice,Unlabeled,2,何が美味よ　廊下で<b>大声</b>出して！,How delicious is this? Shout out loud in the hallway!,"S01E04, S01E17"
悪気,わるぎ,"1. ill will, malice, evil intent",Unlabeled,2,<b>悪気</b>があったわけではないのだ,It wasn't that I meant any harm.,"S01E04, S01E26"
機会,きかい,"1. chance, opportunity",N4,2,<b>機会</b>があったら授業で,In class if you have a chance,"S01E04, S01E17"
生える,はえる,"1. to grow, to spring up, to sprout<br>2. to cut (teeth)",N2,2,横から<b>生え</b>てこないんです！,It doesn't grow from the side!,"S01E04, S01E07"
ジャーン,じゃーん,"1. ta-dah!, ta-da!, voilà!<br>2. clash, crash, bang",Unlabeled,2,<b>ジャーン</b>！,Jaan!,"S01E04, S01E06"
雪だるま,ゆきだるま,1. snowman,Unlabeled,2,ああ <b>雪だるま</b>ですね,"Oh, it's a snowman",S01E04
かき氷,かきごおり,"1. shaved ice (usually served with flavored simple syrup), Italian ice, snow cone, sno-cone",Unlabeled,2,<b>かき氷</b>みたいな物でしょうか,Is it something like shaved ice?,"S01E04, S01E11"
ですから,ですから,"1. so, therefore, accordingly, consequently, on those grounds, that is why, for that reason",N3,2,いえ <b>ですから</b>これは,"No, so this is","S01E04, S01E18"
冷たい,つめたい,"1. cold (to the touch), chilly, icy, freezing<br>2. (emotionally) cold, coldhearted, unfeeling, indifferent, unfriendly, distant",N5,2,<b>冷た</b>攻撃っ！,Cold attack!,"S01E04, S01E24"
ヘヘヘ,ヘヘヘ,*,Unlabeled,2,はーい　<b>ヘヘヘ</b>,Yes hehehe,"S01E04, S01E19"
たまる,たまる,"1. to collect, to gather, to save, to accumulate, to pile up",Unlabeled,2,終わって<b>たまる</b>かああ！,I can't wait to finish it!,"S01E04, S01E21"
