Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
日常,にちじょう,"1. everyday, daily, ordinary, usual, routine, regular",N3,2,<b>日常</b>生活で役に立たないんだよね,It's not useful in daily life,"S01E02, S01E17"
代わる,かわる,"1. to succeed, to relieve, to replace<br>2. to take the place of, to substitute for, to take over for, to represent, to hand over (telephone)<br>3. to be exchanged, to change (places with), to switch",N1,2,ツンデレに<b>代わる</b>新しい概念を,A new concept to replace tsundere,"S01E02, S01E10"
おーい,おい,"1. hey!, oi!, ahoy!<br>2. I, me",Unlabeled,2,<b>おーい</b> 帰るわよ,"Hey, I'm going home","S01E02, S01E05"
えらい,えらい,"1. great, excellent, admirable, remarkable, distinguished, important, celebrated, famous, eminent<br>2. very troublesome, awful, terrible<br>3. tiring, tough<br>4. very, extremely",Unlabeled,2,<b>えらい</b>自信ね,Very confident,"S01E02, S01E20"
納得,なっとく,"1. consent, assent, agreement<br>2. understanding, comprehension, grasp",N3,2,<b>納得</b>いかねえ！,I can't believe it!,"S01E02, S01E04"
寄り道,よりみち,"1. dropping in on the way, stopping off at, making a side trip<br>2. going the long way round, making a detour",Unlabeled,2,<b>寄り道</b>とかには付き合うのね,I'll accompany you on detours.,"S01E02, S01E17"
種,しゅ,"1. kind, variety<br>2. (biological) species<br>3. (logical) species",N3,2,そこは ほら全<b>種</b>購入者には,"That's right, for those who purchase all types.","S01E02, S01E12"
そろえる,そろえる,"1. to collect, to gather, to get together, to complete (a collection)<br>2. to arrange, to put in order, to prepare, to get ready<br>3. to make uniform, to make even, to match",Unlabeled,2,全種<b>そろえ</b>ねば！,I need to have all kinds!,"S01E02, S01E04"
欠席,けっせき,"1. absence, non-attendance",N3,2,<b>欠席</b>者が載る丸いとこ,Round place where absentees are listed,"S01E02, S01E14"
といった,といった,"1. such ... as, or some such",Unlabeled,2,バッサリ<b>といった</b>な 今日も,That's too bad today too,"S01E02, S01E05"
ギャップ,ギャップ,"1. gap<br>2. difference, disparity, discrepancy, disconnect",Unlabeled,2,想像していた新生活との<b>ギャップ</b>に,The gap between the new life I had imagined,"S01E02, S01E03"
倦怠,けんたい,"1. weariness, fatigue, languor, boredom, tedium, ennui",Unlabeled,2,<b>倦怠</b>感の状態を指します,refers to a state of fatigue,"S01E02, S01E16"
状態,じょうたい,"1. state, condition, situation, appearance, circumstances",N3,2,お店行った時に 虫食い<b>状態</b>で,"When I went to the store, it was eaten by insects.","S01E02, S01E20"
当てはまる,あてはまる,"1. to apply (a rule), to be applicable, to come under (a category), to fulfill, to hold true",N1,2,私に<b>当てはまる</b>ところは,Where it applies to me,"S01E02, S01E09"
痛む,いたむ,"1. to hurt, to ache, to feel a pain<br>2. to be injured, to be spoiled (e.g. food), to be damaged",N1,2,<b>痛み</b>始めてからも,Even after it started hurting,"S01E02, S01E11"
におい,におい,"1. odour, odor, scent, smell, stench<br>2. aura, whiff, smacks of ..., sense, flavour, flavor",N4,2,まず その<b>におい</b>とやらを,"First of all, the smell",S01E02
あとあと,あとあと,"1. future, distant future",Unlabeled,2,<b>あとあと</b> 何と言っても,No matter what you say later,"S01E02, S01E19"
ロボット,ロボット,"1. robot<br>2. (mere) puppet, pawn, figurehead",Unlabeled,2,ドリルを武器に戦う<b>ロボット</b>の,A robot that fights with a drill as a weapon.,"S01E02, S01E14"
勝負,しょうぶ,"1. victory or defeat<br>2. match, contest, game, bout",N2,2,ガチ<b>勝負</b>は たまんないらしいよ,It seems that serious competition is unbearable.,"S01E02, S01E03"
削る,けずる,"1. to shave (wood, leather, etc.), to sharpen (e.g. pencil), to plane, to whittle, to pare, to scrape off, to erode<br>2. to cut down (budget, expenses, staff, time, etc.), to curtail, to reduce<br>3. to delete, to erase, to remove, to cross out, to strike out",N2,2,え？ でも歯を<b>削ら</b>れるのは,picture? But having your teeth removed,"S01E02, S01E19"
受付,うけつけ,"1. reception (desk), information desk<br>2. receipt, acceptance",N4,2,<b>受付</b>の人って美人が多くない？,Aren't there many beautiful people at the reception?,"S01E02, S01E10"
採用,さいよう,"1. use, adoption, acceptance<br>2. appointment, employment, engagement, recruitment",N1,2,よくあいつを<b>採用</b>する所が,Places that often hire him,S01E02
付き,つき,"1. furnished with, including<br>2. attached to<br>3. impression, appearance<br>4. luck<br>5. sociality<br>6. under, assistant (e.g. to a manager)<br>7. soup base",N1,2,冬休みの宿題のおまけ<b>付き</b>やで,Comes with extra homework for winter vacation,"S01E02, S01E11"
同時に,どうじに,"1. coincident with, while, simultaneously",Unlabeled,2,治療と<b>同時に</b>足裏マッサージを,Foot massage at the same time as treatment,"S01E02, S01E23"
粒,つぶ,"1. grain, bead, drop<br>2. counter for small round objects including grains, seeds, pills, drops",N2,2,１<b>粒</b>で２度おいしい,Twice delicious in one piece,"S01E02, S01E09"
誰か,だれか,"1. someone, somebody",N3,2,この中の<b>誰か</b>が,someone in this,"S01E02, S01E07"
大学,だいがく,"1. university, college<br>2. former central university of Kyoto (established under the ritsuryo system for the training of government administrators)<br>3. the Great Learning (one of the Four Books)",N5,2,<b>大学</b>は違いますが―,"University is different, but...","S01E02, S01E17"
ライト,ライト,"1. light<br>2. right<br>3. right field, right fielder",Unlabeled,2,<b>ライト</b>ノベルはいいと思うけど,I think light novels are good.,"S01E02, S01E22"
ファンタジー,ファンタジー,1. fantasy,Unlabeled,2,同じ<b>ファンタジー</b>でも,Same fantasy,"S01E02, S01E08"
活字,かつじ,"1. printing type, movable type<br>2. printed text, print",N2,2,若者の<b>活字</b>離れが顕著とか言って,It is said that there is a noticeable shift away from print among young people.,S01E02
ブログ,ブログ,"1. blog, weblog",Unlabeled,2,ネットで<b>ブログ</b>とか見てると,When I look at blogs on the internet,"S01E02, S01E14"
巡る,めぐる,1. to go around<br>2. to return<br>3. to surround<br>4. to concern (usu. of disputes),N2,2,日本中を駆け<b>巡る</b>とか,Running around Japan?,"S01E02, S01E03"
帰れる,帰れる,1. I can go home (Auto-translated),Unlabeled,2,私 今日一緒に<b>帰れ</b>ないや,I can't go home with you today.,"S01E02, S01E05"
スマイル,スマイル,1. smile,Unlabeled,2,<b>スマイル</b>ですけど何か,"It's a smile, but what?",S01E02
調査,ちょうさ,"1. investigation, examination, inquiry, enquiry, survey",N3,2,交通量<b>調査</b>とか？,A traffic survey?,"S01E02, S01E03"
レンタルビデオ,レンタルビデオ,1. rental video<br>2. video rental shop,Unlabeled,2,<b>レンタルビデオ</b>ショップ,rental video shop,"S01E02, S01E08"
免許,めんきょ,"1. license, permit, licence, certificate",N3,2,運転<b>免許</b>でも取りたいんですか？,Do you also want to get a driver's license?,"S01E02, S01E17"
メッセージ,メッセージ,1. message,N1,2,さっそく皆さんからの<b>メッセージ</b>が,Messages from everyone now,"S01E02, S01E11"
ひとえに,ひとえに,"1. wholly (due to), entirely, solely<br>2. earnestly, intently, sincerely",Unlabeled,2,これも <b>ひとえに</b>,This too alone,"S01E02, S01E03"
不満,ふまん,"1. dissatisfaction, discontent, displeasure, complaint, unhappiness",N3,2,あれえ？ <b>不満</b>なわけ？,Huh? Are you dissatisfied?,"S01E02, S01E17"
決して,けっして,"1. (not) ever, (not) by any means, (not) in the least, (not) in any way, (not) at all",N4,2,おっと <b>決して</b>お年玉の出し惜しみ,"Oops, I'm never too generous with my New Year's gift.","S01E02, S01E13"
デビュー,デビュー,"1. debut, doing something for the first time<br>2. starting anew, starting afresh",Unlabeled,2,<b>デビュー</b>って,What is debut?,S01E02
そん,その,"1. that, the<br>2. part (as in ""part two"")<br>3. um ..., er ..., uh ...",Unlabeled,2,<b>そん</b>時はさ,At that time,"S01E02, S01E24"
あまりに,あまりに,"1. too much, excessively, too",Unlabeled,2,<b>あまりに</b>も あれだからさ,Because it's too much like that,"S01E02, S01E03"
猿,さる,"1. monkey (esp. the Japanese macaque, Macaca fuscata), ape, non-human primate<br>2. sly person<br>3. idiot, hick<br>4. sliding wooden bolt (for holding a door or window shut)<br>5. clasp used to control the height of a pot-hook<br>6. bathhouse prostitute",N3,2,<b>猿</b>にもできるっつうの,Even a monkey can do it,S01E02
延々と,えんえん,"1. endlessly, continuously, (going) on and on<br>2. meandering, winding, sinuous, serpentine",Unlabeled,2,<b>延々と</b>聴かされるハメになるわよ,You'll end up having to listen to it endlessly.,"S01E02, S01E05"
ハメ,ハメ,"1. fucking, screwing, having sex",Unlabeled,2,延々と聴かされる<b>ハメ</b>になるわよ,You'll end up having to listen to it endlessly.,"S01E02, S01E05"
生まれる,うまれる,1. to be born,N5,2,こなたが<b>生まれ</b>た時は,When you were born,"S01E02, S01E22"
はるか,はるか,"1. far, far away, distant, remote, far off",Unlabeled,2,私より <b>はるか</b>に日本人,Much more Japanese than me,"S01E02, S01E13"
ジュース,ジュース,"1. juice<br>2. soft drink (usu. fruit-based), sweetened drink",N3,2,自動販売機で<b>ジュース</b>を買う時―,When buying juice from a vending machine,S01E02
機,はた,1. loom,N1,2,あっ 家庭用ゲーム<b>機</b>はないですが,"Ah, I don't have a home game console.","S01E02, S01E09"
お釣り,おつり,1. change (for a purchase)<br>2. toilet splashback,Unlabeled,2,200円を入れて <b>お釣り</b>が,Put in 200 yen and get the change.,S01E02
しまる,しまる,"1. to be strangled, to be constricted",Unlabeled,2,<b>しまっ</b>た！,It's gone!,"S01E03, S01E09"
ザ,ザ,"1. the<br>2. quintessential, definitive, representative, typical, classic",Unlabeled,2,<b>ザ</b>･テレのプレゼントに,A gift from The Tele,"S01E03, S01E16"
抽選,ちゅうせん,"1. lottery, raffle, drawing (of lots)",N1,2,枚数が多いと<b>抽選</b>担当者によっては,"If the number of tickets is large, depending on the person in charge of lottery",S01E03
縁,ゆかり,"1. connection (to a person, place, etc.), relation, affinity",N3,2,はがきに<b>縁</b>取りする,border on postcard,"S01E03, S01E06"
イラスト,イラスト,"1. illustration, picture, sketch, drawing, figure",Unlabeled,2,<b>イラスト</b>を入れたり,include illustrations,S01E03
描ける,かきわける,"1. to distinguish in writing, to use different writing styles<br>2. to draw (identifiably)",Unlabeled,2,ピースマーク<b>描ける</b>よ,I can draw a peace mark,"S01E03, S01E05"
枚数,まいすう,1. the number of flat things<br>2. win-loss difference which influences the ranking of wrestlers,N2,2,<b>枚数</b>が多いと抽選担当者によっては,"If the number of tickets is large, depending on the person in charge of lottery",S01E03
金額,きんがく,"1. amount of money, sum of money",N3,2,<b>金額</b>をつぎ込める感覚だ！,It feels like you can spend a lot of money on it!,"S01E03, S01E21"
担当,たんとう,"1. being in charge (of an area of responsibility), being responsible (for a work role, etc.)",N3,2,枚数が多いと抽選<b>担当</b>者によっては,"If the number of tickets is large, depending on the person in charge of lottery","S01E03, S01E07"
はねる,はねる,"1. to jump, to leap, to prance, to spring up, to bound, to hop<br>2. to break up, to close, to come to an end<br>3. to hit (e.g. to have a car hit something or someone)",Unlabeled,2,<b>はね</b>られることもあるからね,You might get hit.,"S01E03, S01E14"
フリー,フリー,"1. free (of restraint, controls, etc.)<br>2. free (of cost)<br>3. freelance<br>4. one-size",N2,2,<b>フリー</b>ペーパーとか折り込みチラシ,Free paper or insert flyer,"S01E03, S01E24"
確率,かくりつ,"1. probability, likelihood, chances",N2,2,のどからウイルスを入れる<b>確率</b>が,The probability of getting the virus through the throat is,"S01E03, S01E04"
双生児,そうせいじ,1. twins,Unlabeled,2,二卵性<b>双生児</b>は,Fraternal twins are,"S01E03, S01E09"
そっくり,そっくり,"1. all, altogether, entirely, completely<br>2. exactly like, just like, spitting image of",N3,2,一卵性は確かに<b>そっくり</b>だけど,Identicals are definitely similar though,"S01E03, S01E22"
容姿,ようし,"1. (physical) appearance (of a person), one's face and figure",Unlabeled,2,<b>容姿</b>や性格も変わるのよ,Your appearance and personality will also change.,S01E03
テレパシー,テレパシー,1. telepathy,Unlabeled,2,<b>テレパシー</b>とかある？,Is there such a thing as telepathy?,S01E03
共通,きょうつう,"1. common, shared, mutual<br>2. to be common (to), to be shared (by)<br>3. -wide",N3,2,かわいい萌えキャラにも<b>共通</b>して,Common to cute moe characters,"S01E03, S01E06"
食べ物,たべもの,1. food,N5,2,<b>食べ物</b>の話はしとらん,Don't talk about food,"S01E03, S01E20"
しとる,しめる,"1. to become damp, to become moist, to become wet<br>2. to lack energy, to be in a slump, to be in low spirits, to feel depressed",Unlabeled,2,ボケッと<b>しとる</b>暇はないで,Don't have time to be stupid,"S01E03, S01E07"
汗,あせ,"1. sweat, perspiration<br>2. moisture, condensation<br>3. gulp, oops",N3,2,ちょっと混むと すぐ<b>汗</b>かくわね,"If it gets a little crowded, I'll start sweating right away.","S01E03, S01E12"
クーラー,クーラー,1. air conditioner<br>2. cooler,N2,2,<b>クーラー</b>まだ入ってないんだね,I guess the cooler isn't in yet.,"S01E03, S01E05"
虫,むし,"1. insect, bug, cricket, moth<br>2. worm, roundworm<br>3. one's emotions, one's feelings<br>4. nervousness, fretfulness<br>5. person devoted to one thing, single-minded person<br>6. valve core<br>7. mushi (type of game played with a stripped deck)",N4,2,「てんとう<b>虫</b>のサンバ」,"""Ladybug Samba""","S01E03, S01E20"
ジューン,ジューン,Jyun,Unlabeled,2,６月の<b>ジューン</b>はローマ神話の女神,"June, the goddess of Roman mythology",S01E03
ジメジメ,じめじめ,"1. damp, humid, wet, clammy, muggy, soggy<br>2. gloomy, melancholy, depressing",Unlabeled,2,<b>ジメジメ</b>した暗い季節なのに,Even though it's a damp and dark season,"S01E03, S01E17"
