Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
文字,もじ,"1. letter (of alphabet), character<br>2. writing",N3,2,爆ＴＥＣＨ！　横一<b>文字</b>！,Bakutech! One horizontal character!,"S01E31, S01E33",
はやる,はやる,"1. to be popular, to come into fashion<br>2. to be prevalent, to spread widely (e.g. disease), to be endemic<br>3. to flourish, to thrive",Unlabeled,2,やったぜ！ へぇ～　少し<b>はやる</b>じゃん。,"I did it! Hey, I'll do a little.","S01E31, S01E50",
ばあ,ばば,"1. old woman<br>2. joker (card)<br>3. hag, bitch",Unlabeled,2,お<b>ばあ</b>様を 背負わせていただいて。,Let me carry your grandmother on my back.,S01E31,
さっさと,さっさと,"1. quickly, promptly, immediately, without delay, briskly, hurriedly, hastily<br>2. indifferently, coldly",N2,2,<b>さっさと</b>始めて　タヴァネルを 返してもらおうか。,Let's get started quickly and get Tavanel back.,"S01E32, S01E39",
うつ,うつ,"1. to shoot (at)<br>2. to attack, to defeat, to destroy, to avenge",Unlabeled,2,お互いに　シュートを<b>うっ</b>て　最終的に ゲートカードに　スタンドしていたほうが→,It would have been better if they both took shots and in the end stood on the gate card →,S01E32,
うてる,うてる,1. Uteru (Auto-translated),Unlabeled,2,ふ～ん　けど　見て覚えただけで 本当に<b>うてる</b>のかなっと！,"Hmmm, but just by watching and remembering it, I wonder if it's actually singing!",S01E32,
仕組み,しくみ,"1. structure, construction, arrangement, contrivance, mechanism, workings<br>2. plan, plot, contrivance",N1,2,《ライチ：そうか　遠心力で 刃が飛び出す<b>仕組み</b>なんだ。,《Lichi: I see.　The mechanism is that the blade pops out due to centrifugal force.,"S01E32, S01E36",
見切る,みきる,"1. to see everything, to see all<br>2. to abandon, to give up<br>3. to sell at a loss, to sell off",Unlabeled,2,けど　もうその技は　<b>見切っ</b>たよ。,But I've given up on that technique.,S01E32,
いかに,いかに,"1. how, in what way<br>2. how (much), to what extent<br>3. however (much), no matter how<br>4. hey, oi",Unlabeled,2,<b>いかに</b>も　俺の名は　ミスター・アップ。,"After all, my name is Mr. Up.","S01E32, S01E36",
くっ,くさい,"1. stinking, smelly<br>2. suspicious, fishy<br>3. hammy (acting), over-the-top, cheesy",Unlabeled,2,<b>くっ</b>　クリティカルＫＯするためには→,"Damn, in order to get a critical KO →","S01E32, S01E48",
ふっ,フッ,"1. hah (derisively), pooh<br>2. pfft (of something disappearing), poof<br>3. huff, puff",Unlabeled,2,おら！ <b>ふっ</b>！,Hey! Huh!,"S01E32, S01E44",
オ,おもちゃ,1. toy<br>2. (person or thing treated as a) plaything<br>3. Toy,Unlabeled,2,<b>オ</b>～　ノ～！,Oh no~!,"S01E32, S01E38",
コンプリート,コンプリート,1. complete,Unlabeled,2,うわ！　<b>コンプリート</b>した。,Wow! Completed.,"S01E32, S01E38",
勝手に,かってに,"1. arbitrarily, of its own accord, voluntarily, wilfully, willfully, as one pleases",Unlabeled,2,すごい！　もう<b>勝手に</b>名づけて。,amazing!　Just name it whatever you want.,"S01E32, S01E34",
名づける,なづける,"1. to name, to call, to christen, to term",Unlabeled,2,すごい！　もう勝手に<b>名づけ</b>て。,amazing!　Just name it whatever you want.,"S01E32, S01E36",
買い物,かいもの,"1. shopping, purchased goods",N5,2,ちょうど<b>買い物</b>してきた とこだから　何かあげるよ。,"I just went shopping, so I'll give you something.","S01E32, S01E36",
けっ,けっこん,1. marriage<br>2. Marriage,Unlabeled,2,い<b>けっ</b>！ ムニキス。 ドラガオン。,Go! Munikis. Dragaon.,"S01E33, S01E43",
手がかり,てがかり,"1. clue, lead, key, trail, scent, track<br>2. handhold, hold",Unlabeled,2,<b>手がかり</b>は闇のタヴァネルだ。 闇のタヴァネル。,The clue is Tavanel of Darkness. Tavanel of darkness.,"S01E33, S01E43",
神聖,しんせい,"1. holiness, sacredness, sanctity, dignity",N1,2,<b>神聖</b>なる大会を 邪悪な存在から守れ。,Protect the sacred tournament from evil beings.,"S01E33, S01E43",
ウインド,ウインド,1. wind,Unlabeled,2,おっと言い忘れた。 そいつは風のメタル　<b>ウインド</b>メタルソールだ。,"Oops, I forgot to mention that. That is the wind metal sole.",S01E33,
こっ,ここ,"1. here, this place<br>2. this point, here, now<br>3. these past ... (e.g. three years), these last ...<br>4. the next ... (e.g. few days), these next ...",Unlabeled,2,ここまでいくぞ。　<b>こっ</b>から→,Let's go this far. From here →,"S01E33, S01E34",
わっしょい,わっしょい,"1. heave-ho!, heave!",Unlabeled,2,もちろんだ　いくぞ <b>わっしょい</b>　わっしょい…。,"Of course, let's go. Wasshoi, wasshoi...",S01E33,
そのまま,そのまま,"1. without change, as is<br>2. just like, extremely similar<br>3. immediately, just after, without a pause",N3,2,<b>そのまま</b>食うんか～い！,Do you want to eat it as is?,"S01E33, S01E38",
埋まる,うまる,"1. to be buried, to be covered, to be surrounded<br>2. to overflow, to be crowded, to be filled<br>3. to be repaid (e.g. debt), to be replenished<br>4. to be filled (e.g. blank, vacancy, schedule)",N1,2,だったら　僕も一緒に <b>埋まり</b>ます！,"If that's the case, I'll be there too!",S01E33,
どる,ドル,"1. dollar<br>2. money, cash<br>3. Dor (Israel)",Unlabeled,2,<b>どりゃ</b>～っ！！,Oh my God! !,"S01E33, S01E51",
手本,てほん,"1. copybook<br>2. model, pattern",N1,2,見てろよ　タツマ 俺がお<b>手本</b>を見せてやる。,"Look, Tatsuma, I'll show you an example.","S01E34, S01E44",
坂,さか,"1. slope, incline, hill<br>2. milestone, (age) mark",N4,2,自分のシュート力じゃ　あの<b>坂</b>を のぼりきるのは至難のわざっす。,It would be extremely difficult to climb up that hill with my shooting ability.,S01E34,
思いっきり,おもいきり,"1. to one's heart's content, as much as one wants, as hard as one can, with all one's strength, to the best of one's ability, to the utmost, with determination, hard, heavily<br>2. resolution, decisiveness, determination, resignation",Unlabeled,2,いいから　ツインダブリュを信じて <b>思いっきり</b>。,"It's okay, believe in Twin Double and do it to your heart's content.","S01E34, S01E48",
おやつ,おやつ,"1. between-meal snack<br>2. mid-afternoon (around 3 o'clock) snack, afternoon refreshment, afternoon tea",N2,2,応接室に <b>おやつ</b>の用意ができてるよ。,There's a snack ready in the reception room.,"S01E34, S01E35",
邪道,じゃどう,"1. improper way (of doing), wrong way, unorthodox method<br>2. evil course, evil path, heresy",Unlabeled,2,<b>邪道</b>な爆丸から足を洗え！ 今ならまだ間に合う。,Wash your feet from evil Bakugan! There's still time.,"S01E34, S01E46",
地味,じみ,"1. plain, simple, subdued, sober<br>2. reserved (behaviour, attitude, etc.), modest, quiet, unobtrusive<br>3. quite, a (little) bit",N2,2,見た目は<b>地味</b>だが幅が狭いので→,It looks plain but the width is narrow →,S01E34,
変更,へんこう,"1. change, modification, alteration, revision, amendment",N3,2,いや　もう　ウォーク・ザ・リスザルに <b>変更</b>して。,"No, change it to Walk the Squirrel.","S01E34, S01E41",
せっかく,せっかく,"1. with trouble, at great pains<br>2. rare, valuable, precious, long-awaited<br>3. kind, generous<br>4. specially, especially, expressly",Unlabeled,2,何するっすか！ 人が<b>せっかく</b>　やる気出したのに。,What are you going to do? Even though people took the trouble to get motivated.,"S01E34, S01E36",
席替え,せきがえ,"1. moving to new seats, moving to new desks",Unlabeled,2,では<b>席替え</b>を始めます。,Let's start changing seats.,S01E34,
栗,くり,1. Japanese chestnut (Castanea crenata),Unlabeled,2,<b>栗</b>のイガね。 栗のイガ。,Chestnut burrs. Chestnut burr.,S01E34,
イガ,いが,1. Tinea translucens (species of clothes moth),Unlabeled,2,栗の<b>イガ</b>ね。 栗のイガ。,Chestnut burrs. Chestnut burr.,S01E34,
痛い,いたい,"1. painful, sore<br>2. cringy, embarrassing<br>3. exceeding",N5,2,でも　あんなに<b>痛い</b>の 別に応援しなくていいと思うよ。,But I don't think there's any need to cheer when it hurts like that.,S01E34,
眠り,ねむり,"1. sleep, sleeping<br>2. inactivity<br>3. death",Unlabeled,2,俺は　おとなしく １００年の<b>眠り</b>に入る。,I will quietly enter a 100-year sleep.,S01E35,
凌平,凌平,Ryouhei,Unlabeled,2,あっ　そっちなんだ。 よし　<b>凌平</b>　できるな。,"Ah, that's it. Okay, Ryohei, you can do it.","S01E35, S01E36",
ベアリング,ベアリング,1. bearing,Unlabeled,2,あのレジェンド<b>ベアリング</b>を 更に進化させたメテオベアリングを搭載。,Equipped with a meteor bearing that is a further evolution of that legendary bearing.,S01E35,
確かめる,たしかめる,"1. to ascertain, to check, to make sure",N3,2,ちょっとついて行って <b>確かめ</b>てみよう。,Let's follow along and check it out.,"S01E35, S01E40",
いでる,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward<br>4. to come to, to get to, to lead to, to reach<br>5. to appear, to come out, to emerge, to surface, to come forth, to turn up, to be found, to be detected, to be discovered, to be exposed, to show, to be exhibited, to be on display<br>6. to appear (in print), to be published, to be announced, to be issued, to be listed, to come out<br>7. to attend, to participate, to take part, to enter (an event), to play in, to perform<br>8. to be stated, to be expressed, to come up, to be brought up, to be raised<br>9. to sell<br>10. to exceed, to go over<br>11. to stick out, to protrude<br>12. to break out, to occur, to start, to originate<br>13. to be produced<br>14. to come from, to be derived from<br>15. to be given, to get, to receive, to be offered, to be provided, to be presented, to be submitted, to be handed in, to be turned in, to be paid<br>16. to answer (phone, door, etc.), to get<br>17. to assume (an attitude), to act, to behave<br>18. to pick up (speed, etc.), to gain<br>19. to flow (e.g. tears), to run, to bleed<br>20. to graduate<br>21. to ejaculate, to cum",Unlabeled,2,キミもお<b>いで</b>よ。 おもしろい試合が始まるよ。,You should come too. An interesting match is about to begin.,"S01E35, S01E39",
ご機嫌,ごきげん,"1. humour, humor, temper, mood, spirits<br>2. safety, health, well-being, one's situation<br>3. in a good mood, in high spirits, happy, cheery, merry, chipper",Unlabeled,2,あはっ　<b>ご機嫌</b>よう。,"Aha, good mood.","S01E35, S01E42",
リンゴ,りんご,1. apple (fruit)<br>2. apple tree (Malus pumila),Unlabeled,2,あっ　<b>リンゴ</b>だ。,"Ah, it's an apple.","S01E35, S01E45",
見届ける,みとどける,"1. to make sure of, to assure oneself of, to see with one's own eyes, to ascertain",Unlabeled,2,わしは　わけあって <b>見届ける</b>ことができぬが→,"For some reason, I can't witness it all→","S01E36, S01E37",
苦戦,くせん,"1. hard fight, close game, struggle, tight contest",Unlabeled,2,<b>苦戦</b>を強いられるであろう。,It will be a tough battle.,"S01E36, S01E39",
づらい,からい,"1. spicy, hot<br>2. salty<br>3. harsh (criticism), severe (punishment), strict<br>4. painful, bitter, difficult, tough",Unlabeled,2,やっぱり　ここだけは 食べ<b>づらい</b>な…》,"After all, it's hard to eat here...","S01E36, S01E38",
送りこむ,おくりこむ,1. to send in,Unlabeled,2,キルトが<b>送りこん</b>だ 最強の爆ＴＥＣＨとは。,What is the most powerful explosive technique that Quilt sent?,S01E36,
のろい,のろい,"1. curse, spell, malediction",Unlabeled,2,<b>のろい</b>　のろすぎる。,"Slow, too slow.",S01E36,
ヨー,ヨーロッパ,1. Europe<br>2. Europe,Unlabeled,2,それじゃ早速　やってみ<b>ヨー</b>！,So let's try it right away!,"S01E36, S01E37",
ホッ,ホット,1. hot<br>2. (hot) coffee<br>3. Hot,Unlabeled,2,まずは…。 <b>ホッ</b>！,First…. Relief!,S01E36,
一礼,いちれい,"1. bow (salute, greeting)",Unlabeled,2,ムーン・サルト？ そしたら　<b>一礼</b>をする。,"Moonsault? Then, take a bow.",S01E36,
一気,いっき,"1. one breath<br>2. chug!, drink!",N1,2,ならば　<b>一気</b>に　ケリをつけてやる。,"If that's the case, I'll settle things all at once.","S01E36, S01E37",
その後,そのあと,"1. after that, afterwards, thereafter",Unlabeled,2,<b>その後</b>　前に跳ね上げるホップを 連続でやろう＞,"After that, do a series of hops that bounce forward.","S01E36, S01E37",
すく,すく,"1. to like, to love, to be fond of",N4,2,なおと君　お腹<b>すい</b>たよ。,"Naoto-kun, I'm hungry.",S01E36,
レッツゴー,レッツゴー,1. let's go,Unlabeled,2,ヘイ　ツネ　<b>レッツゴー</b>。 ガシャン　ガシャン　ガシャン　ガシャン。,"Hey Tsune, let's go. Gashan Gashan Gashan Gashan.","S01E36, S01E38",
頸,くび,"1. neck<br>2. head<br>3. dismissal, discharge, firing (from a job)",Unlabeled,2,カチアゲルの強靭な<b>頸</b>が一瞬で ドラガオンを吹き飛ばしたんだ。,Kathiagel's strong neck instantly blew away Dragaon.,S01E37,
