Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
具,ぐ,"1. tool, means<br>2. ingredients (added to soup, rice, etc.)<br>3. counter for sets of armor, utensils, furniture, etc.",Unlabeled,2,<b>具</b>が見えちゃってるんだけど！,I can see the ingredients though!,S01E13,
ハト,はと,"1. pigeon, dove",Unlabeled,2,どうした？ <b>ハト</b>が 種子島をくらったような顔をして,what up? The pigeon looked as if it had lost Tanegashima.,"S01E13, S01E24",
ハート,ハート,1. heart,Unlabeled,2,全部 <b>ハート</b>のＡだ,All are A's of heart.,S01E13,
サメカステラ,サメ,1. shark<br>2. Shark,Unlabeled,2,えっと それと 帰りに <b>サメカステラ</b>も買ってきます,"Well, I'm also going to buy shark castella on the way home.","S01E13, S01E14",
何だかんだ,なんだかんだ,"1. something or other, one thing or another, this or that",Unlabeled,2,このガキは <b>何だかんだ</b>言って,This kid is saying something,"S01E13, S01E23",
わがまま,わがまま,"1. selfish, egoist<br>2. self-indulgent, wilful, willful",N3,2,あんな <b>わがまま</b>な レクリエーションに―,Such a selfish recreation...,"S01E13, S01E18",
現実,げんじつ,"1. reality, actuality, hard fact",N3,2,よーし 今日は１日 孫と遊んで イヤな<b>現実</b>を忘れるとするか,"Okay, today is the day to play with my grandchildren and forget about the unpleasant reality.",S01E13,
待ち合わせ,まちあわせ,1. appointment,N1,2,私も そこで<b>待ち合わせ</b>してるから よかったら案内するけど,"I'll be meeting there too, so I can show you around if you'd like.","S01E13, S01E18",
エデン,エデン,1. Eden,Unlabeled,2,いかがわしい<b>エデン</b>の園に！,In a dubious garden of Eden!,"S01E13, S01E24",
毛,け,"1. hair<br>2. fur, wool<br>3. down, plumage, feathers",N4,2,あっ！ <b>毛</b>が付いちゃう どうしたいんだ お前は,"Ah! There's hair on it, what do you want to do?",S01E14,
扱い,あつかい,"1. treatment, service",N1,2,みんな普通の女の子<b>扱い</b> してくれないじゃないですか,"People don't treat me like a normal girl, do they?","S01E14, S01E15",
会話,かいわ,1. conversation,N4,2,<b>会話</b>になってねえぞ！,Don't turn it into a conversation!,"S01E14, S01E17",
わーい,わーい,1. yay (Auto-translated),Unlabeled,2,<b>わーい</b> カッコいい？,"Wow, is that cool?","S01E14, S01E26",
しし,くちなし,"1. Cape jasmine (Gardenia jasminoides), Cape jessamine, gardenia",Unlabeled,2,<b>しし</b>… 東雲なのっていいます,Shishi... My name is Shinonome.,"S01E14, S01E16",
ゲーム,ゲーム,1. game,N3,2,せっかく 人生<b>ゲーム</b> 買ってきたんだしさ,I went to the trouble of buying the game of life.,S01E14,
まあまあ,まあまあ,"1. so-so, passable<br>2. now, now<br>3. my, my",N2,2,<b>まあまあ</b> 教頭先生 お気になさらずに,"Well, vice principal, don't worry.","S01E14, S01E26",
伝説,でんせつ,"1. tradition, legend, folklore",N1,2,師範代相手に １本取ったという<b>伝説</b>がある,There is a legend that he won one against the assistant instructor.,"S01E14, S01E22",
いわば,いわば,"1. so to speak, so to call it, as it were",Unlabeled,2,<b>いわば</b>両者 始めから禁じてを使った状態,"So to speak, both of them used the word forbid from the beginning.","S01E14, S01E19",
個人,こじん,"1. individual, private person, personal, private",N3,2,ああ あの いや それは <b>個人</b>の自由だとは思うんですが―,"Oh, no, I think that's a matter of individual freedom.","S01E14, S01E25",
リフティング,リフティング,"1. football juggling, soccer ball juggling, keepie uppie, keepie-ups, kick-ups<br>2. lifting (rugby)",Unlabeled,2,まずは <b>リフティング</b>,"First, lifting",S01E14,
碁石,ごいし,"1. go stone, go piece",Unlabeled,2,対面の あの構えは<b>碁石</b>,That stance facing each other is like a Go stone.,"S01E14, S01E19",
怪しむ,あやしむ,1. to suspect,Unlabeled,2,今までは<b>怪しま</b>れぬよう―,I hope you won't get suspicious until now.,"S01E14, S01E24",
靴,くつ,"1. shoe, shoes, boots, footwear, footgear",N5,2,車と犬に<b>靴</b> 持っていかれて 追っかけるの大変だったから,My car and dog took my shoes and it was hard to chase them.,"S01E14, S01E20",
怪しい,あやしい,"1. suspicious, dubious, questionable, dodgy, shady, fishy<br>2. doubtful, unsure, uncertain, unlikely, implausible<br>3. untrustworthy, unreliable, clumsy, awkward, shaky, poor<br>4. strange, weird, eerie, spooky, uncanny<br>5. ominous (e.g. weather), threatening, dangerous (e.g. financial situation), uncertain<br>6. suspicious (of a potential amorous relation)<br>7. mysterious, bewitching, alluring, enticing, enchanting",N2,2,こっ これは 決して <b>怪しい</b>物ではなくて その,"Hey, this isn't anything suspicious at all.","S01E14, S01E16",
パパッ,パパ,"1. dad, daddy, papa<br>2. sugar daddy<br>3. Papa",Unlabeled,2,なのちゃん ごめん 今日は<b>パパッ</b>と食べちゃおうか？,"Nano-chan, I'm sorry. Shall we eat some food today?","S01E14, S01E20",
メンゴ,めんご,1. sorry,Unlabeled,2,<b>メンゴ</b> メンゴ,Mengo Mengo,S01E14,
ゆゆし,ゆゆしい,"1. grave, serious, alarming",Unlabeled,2,<b>ゆゆしき</b>問題だよ！,This is a serious problem!,"S01E14, S01E17",
アルゼンチン,アルゼンチン,Aruzenchin,Unlabeled,2,<b>アルゼンチン</b>！,Argentina!,S01E14,
食べれる,たべる,"1. to eat<br>2. to live on (e.g. a salary), to live off, to subsist on",Unlabeled,2,私がバカなのと みおちゃんが お昼<b>食べれ</b>ないのは―,I'm an idiot and Mio-chan can't eat lunch...,"S01E14, S01E22",
ネチネチ,ネチネチ,"1. sticky<br>2. persistent, insistent, nagging",Unlabeled,2,それを <b>ネチネチ</b> ネチネチ 心が狭いよ！,You're so narrow-minded!,S01E14,
どー,どうして,"1. how, in what way, by what means<br>2. why, for what reason, for what purpose, what for<br>3. cannot possibly",Unlabeled,2,はい <b>どー</b>も すみませんでした！,"Yes, I'm sorry!","S01E14, S01E26",
前屈,ぜんくつ,1. bend forward,Unlabeled,2,ああ そうだよ 土下座じゃないよ <b>前屈</b>だよ！ 前屈！,"Ah, that's right, it's not prostrate, it's forward bend! Forward bend!",S01E14,
とっとと,とっとと,"1. quickly, at once, right away, hurriedly",Unlabeled,2,ほら <b>とっとと</b>食べちゃいな あんたが頼んだ焼きサバだよ！,"Hey, hurry up and eat it! It's the grilled mackerel you ordered!","S01E14, S01E25",
下座,げざ,1. coming down from one's seat and prostrating oneself (to pay obeisance)<br>2. musicians' box on the left side of the stage<br>3. lower seat,Unlabeled,2,土<b>下座</b>で謝れ！ こうべを深々と垂れて！,Apologize while kneeling on the ground! Drop your head deep!,S01E14,
バッカ,ばっかくきん,1. ergot fungus (Claviceps purpurea)<br>2. Claviceps purpurea,Unlabeled,2,<b>バッカ</b>じゃないの？ 陽気な天気に誘われて―,Aren't you stupid? Invited by the cheerful weather...,"S01E14, S01E18",
支障,ししょう,"1. obstacle, hindrance, impediment, difficulty",Unlabeled,2,学校生活に いろいろ<b>支障</b>があるんです,There are various obstacles to my school life.,"S01E14, S01E15",
そろばん,そろばん,1. abacus,Unlabeled,2,<b>そろばん</b> 使ってなーい！,I don't use an abacus!,S01E15,
えっとお,えっと,"1. let me see, well, errr ..., uhh ...",Unlabeled,2,ああ！ もう黙っててよ <b>えっとお</b>,"Oh! Shut up already, oh","S01E15, S01E24",
一方,いっぽう,"1. one (esp. of two), the other, one way, the other way, one direction, the other direction, one side, the other side, one party, the other party<br>2. on the one hand, on the other hand<br>3. whereas, although, but at the same time, meanwhile, in turn<br>4. just keeps, being inclined to ..., tending to be ..., tending to do ..., continuously ..., just keeps on ...ing, only",N3,2,これじゃ 近づくどころか 遠ざかる<b>一方</b>だよ,This will only move us further away rather than closer.,"S01E15, S01E16",
高性能,こうせいのう,"1. high efficiency, high performance",Unlabeled,2,なぜ あそこまで<b>高性能</b>なものが 作れるのか,How is it possible to create something with such high performance?,"S01E15, S01E24",
いれる,いれる,"1. to put in, to let in, to take in, to bring in, to insert, to install (e.g. software), to set (a jewel, etc.), to ink in (e.g. tattoo)<br>2. to admit, to accept, to employ, to hire<br>3. to accept, to comply, to grant, to adopt (a policy, etc.), to take (advice, etc.), to listen to, to pay attention to<br>4. to include<br>5. to pay (one's rent, etc.)<br>6. to cast (a vote)<br>7. to make (tea, coffee, etc.)<br>8. to turn on (a switch, etc.)<br>9. to send (a fax), to call",Unlabeled,2,今 <b>いれ</b>たところだ,I just put it in,"S01E15, S01E23",
睡眠薬,すいみんやく,"1. sleeping pill, sleep medication",Unlabeled,2,まずは<b>睡眠薬</b>が 効くかどうか試してやる,"First, I'll try sleeping pills to see if they work.",S01E15,
理科,りか,"1. science (inc. mathematics, medicine, etc.), natural science<br>2. science department (university), science course<br>3. science (as a school subject)",N2,2,あっ そうそう <b>理科</b>の中村 倒れたらしいよ,"Ah, that's right, Nakamura from the science department seems to have collapsed.","S01E15, S01E17",
ロケット,ロケット,1. rocket<br>2. locket,N3,2,これが<b>ロケット</b>パンチの マキシムパワーだ！,This is the Maxim Power of Rocket Punch!,"S01E15, S01E17",
パンチ,パンチ,"1. punch (with the fist)<br>2. punching (a hole), hole punch<br>3. punch (drink)<br>4. punch (in a song, speech, etc.), impact",Unlabeled,2,これがロケット<b>パンチ</b>の マキシムパワーだ！,This is the Maxim Power of Rocket Punch!,"S01E15, S01E17",
ちくわ,ちくわ,"1. chikuwa, tube-shaped fish paste cake",Unlabeled,2,わあい <b>ちくわ</b>だあ アハハハ,"Wow, it's so cool! Ahahaha",S01E15,
なまはんか,なまはんか,"1. superficial, half-hearted, shallow",Unlabeled,2,<b>なまはんか</b>な気持ちで これ かぶってないっすから！,I'm not wearing this because I'm feeling lazy!,"S01E15, S01E22",
なにせ,なにせ,"1. at any rate, anyhow",Unlabeled,2,<b>なにせ</b> 東雲を作った人の家 なんの仕掛けがあるか分からない,"After all, it's the house of the person who created Shinonome, so I don't know what kind of trick there is.","S01E15, S01E25",
試せる,試せる,1. You can try it (Auto-translated),Unlabeled,2,前に<b>試せ</b>なかった この回路ショート君を使い―,Using this short circuit that I couldn't try before...,"S01E15, S01E21",
ドユコト,ドユコト,1. Duyukoto (Auto-translated),Unlabeled,2,<b>ドユコト</b>？,Duyukoto?,"S01E15, S01E20",
からむ,からむ,"1. to entangle, to entwine<br>2. to pick a quarrel, to find fault<br>3. to be involved with, to be influenced by, to develop a connection with",Unlabeled,2,もう！ あんまり学校で <b>からむ</b>なよ,Already! Don't get too involved at school,S01E15,
ウェ,ウェイトレス,1. waitress,Unlabeled,2,<b>ウェ</b> ウェ ウェッヘ！,Wee wee wehe!,S01E15,
追う,おう,"1. to chase, to run after, to pursue, to follow after<br>2. to follow (a set order, a trend, etc.)<br>3. to drive out, to get rid of, to oust, to expel<br>4. to drive (e.g. a herd)<br>5. to be pressed (e.g. for time)",N3,2,お… <b>追う</b>ぞ,Oh... I'll chase you.,"S01E15, S01E17",
駅,えき,"1. railway station, train station<br>2. staging post on a highway (in pre-modern Japan)<br>3. counter for railway stations and bus stations",N5,2,次は 時定<b>駅</b>北口,Next is Tojisada Station North Exit,"S01E15, S01E18",
ヘヘ,へへ,Heh-heh (Awkward laughter),Unlabeled,2,いやあ なんか 押したくなっちゃうんだよね <b>ヘヘ</b>,"Well, it makes me want to push it, hehe.","S01E15, S01E16",
外れる,はずれる,To miss / To lose (lottery) / To fail,N2,2,もう！ いいかげん このネジ <b>外れ</b>ないんですか？,"Already! Don't worry, can't this screw come off?",S01E15,
ごみ,ごみ,"1. rubbish, trash, garbage, refuse",N4,2,<b>ごみ</b>ん ごみん,Gomin Gomin,S01E15,
すぽーん,スポーン,1. spawning<br>2. Spawn (comics),Unlabeled,2,コイン コイン コイン <b>すぽーん</b>！,Coin Coin Coin Spawn!,S01E15,
息,いき,"1. breath, breathing<br>2. tone, mood",N3,2,ハア <b>息</b>が… 息ができない,Haha I can't breathe... I can't breathe,S01E15,
笑い,わらい,"1. laugh, laughter<br>2. smile<br>3. sneer<br>4. sex aids (e.g. dildos, pornographic books, erotic woodblock prints, etc.)",N3,2,<b>笑い</b>すぎて,laughing too much,"S01E15, S01E18",
上司,じょうし,"1. (one's) superior, (one's) boss, the higher-ups",N1,2,的な まとめを <b>上司</b>に よくされます,My boss often gives me a summary.,S01E15,
黙る,だまる,"1. to be silent, to say nothing",N3,2,ああ <b>黙っ</b>て出てきちゃった 相生さんに悪いことしちゃったかな,"Ah, I came out without saying a word. I wonder if I did something bad to Mr. Aioi.","S01E16, S01E24",
リニューアル,リニューアル,"1. renovation, overhaul, update, repair, improvement, renewal",Unlabeled,2,地元の喫茶店が <b>リニューアル</b>したので 入ってみた,"A local coffee shop had been renovated, so I went in.","S01E16, S01E18",
ト,ト,"1. 7th in a sequence denoted by the iroha system<br>2. 7th note in the diatonic scale (used in key names, etc.), G",Unlabeled,2,<b>ト</b>オオッ ト… トール？,Toooo... Thor?,"S01E16, S01E25",
スモール,スモール,1. small,Unlabeled,2,えっと じゃあ エスプレッソの ティーの<b>スモール</b>で,"Well, let's have a small espresso tea.",S01E16,
ガッ,がっかり,"1. to be disappointed, to be dejected, to be downhearted, to be discouraged, to be disheartened, to lose heart, to feel let down<br>2. to feel exhausted, to feel drained",Unlabeled,2,<b>ガッ</b>　ガッ,Gah Gah,S01E16,
