Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
冴える,さえる,"1. to be clear (of a sight, sound, colour, etc.), to be bright, to be vivid, to be crisp<br>2. to be clear-headed, to be alert, to be on the ball, to be wide awake<br>3. to look upbeat, to be perky, to be cheerful<br>4. to master (a skill), to excel at, to cleanly execute<br>5. to be satisfying<br>6. to become frigid, to become intensely cold",N1,3,おかげで目が<b>冴え</b>ちまったじゃねえか,"Thanks to you, my eyes are clearer.","S01E32, S01E42"
入園,にゅうえん,"1. enrollment in kindergarten, enrolment in nursery school<br>2. entering a park, garden, zoo, etc.",Unlabeled,3,動物園で<b>入園</b>者が増えるアイデアも持っていけばいいんじゃないかな？,I think it would be a good idea to come up with ideas to increase the number of visitors to zoos.,S01E32
ヒーロー,ヒーロー,1. hero,Unlabeled,3,<b>ヒーロー</b>するには顔が地味？,Does your face look too plain to be a hero?,"S01E32, S01E47"
支配,しはい,"1. domination, rule, control<br>2. direction, management, guidance<br>3. control (e.g. over one's emotions), determining (e.g. one's fate), governing, influence, holding sway over",N3,3,これから　南極の島々は我らユーディプテス属が<b>支配</b>するのだ！,"From now on, the islands of Antarctica will be ruled by us Eudyptes!","S01E32, S01E33, S01E47"
ジェンツージャー,ジェンツージャー,1. Gentooger (Auto-translated),Unlabeled,3,<b>ジェンツージャー</b>！,Gentooger!,"S01E32, S01E33, S01E47"
グランプリ,グランプリ,1. Grand Prix,Unlabeled,3,写真コンテスト 絶対 <b>グランプリ</b>とる！,Definitely win the grand prize in the photo contest!,S01E33
ラマレンジャー,ラマレンジャー,1. llamaranger (Auto-translated),Unlabeled,3,<b>ラマレンジャー</b>,llamaranger,"S01E33, S01E47"
バカバカしい,ばかばかしい,"1. absurd, ridiculous, silly, ludicrous, nonsensical, asinine, foolish",Unlabeled,3,え～ まいど<b>バカバカしい</b>噺をひとつ,"Eh, one stupid story","S01E33, S01E37, S01E47"
あう,あう,"1. to meet, to encounter, to see<br>2. to have an accident, to have a bad experience",Unlabeled,3,血のつながった親子でさえ わかり<b>あう</b>のが難しい時代よ,We live in a time when it is difficult for even blood-related parents and children to understand each other.,"S01E33, S01E43"
あんこ,あんこ,"1. red bean paste, red bean jam, anko<br>2. filling (e.g. of a manjū)<br>3. stuffing, padding",Unlabeled,3,そんときは　あんぱんに　うちの<b>あんこ</b>　わけてやるよ,"When that happens, I'll share my red bean paste with the red bean paste.",S01E34
プライベート,プライベート,"1. private<br>2. personal life, (one's) privacy",Unlabeled,3,もっと <b>プライベート</b>な時間を過ごしたいでやんすよ!,I want to spend more private time!,"S01E34, S01E37, S01E44"
調査,ちょうさ,"1. investigation, examination, inquiry, enquiry, survey",N3,3,ここの庭 一度しかるべき機関に発掘<b>調査</b>してもらったほうがいいんじゃないかな,I think it would be a good idea to have an appropriate organization excavate this garden.,"S01E35, S01E38"
尻尾,しっぽ,"1. tail (animal)<br>2. tail end, tip",N1,3,へぇ～エゾリスは <b>尻尾</b>が ポイントなのね,"Hey, the tail is the main point of the Ezo squirrel.",S01E35
ふき,ふき,"1. clumsiness, unskillfulness",Unlabeled,3,ですよね あと 粉<b>ふき</b>イモもいいですし,"Of course, powdered potatoes are also good.","S01E35, S01E49"
イモ,いも,"1. tuber, taro, potato, yam<br>2. yokel, bumpkin<br>3. dud, worthless thing",Unlabeled,3,ですよね あと 粉ふき<b>イモ</b>もいいですし,"Of course, powdered potatoes are also good.","S01E35, S01E46, S01E48"
反発,はんぱつ,"1. opposition, rebellion, revolt, resistance, backlash, refusal<br>2. rebounding, recoiling, repulsion<br>3. rally (e.g. in stock prices), recovery",N1,3,う～ん 低<b>反発</b>のもよかったんだけどな～。,"Hmm, it would have been nice if it had low rebound.","S01E36, S01E42"
プリン,プリン,1. pudding (esp. custard)<br>2. black hair dyed blond but where the roots have again turned black,Unlabeled,3,<b>プリン</b>アラモードはあとで食いにいくから,I'll go eat pudding a la mode later.,S01E36
アラモード,アラモード,1. a la mode,Unlabeled,3,プリン<b>アラモード</b>はあとで食いにいくから,I'll go eat pudding a la mode later.,S01E36
階,かい,"1. storey, story, floor<br>2. stairs<br>3. stage (in chronostratigraphy)<br>4. counter for storeys and floors of a building",N1,3,よし 枕は ６<b>階</b>だな。,"Okay, the pillow is on the 6th floor.",S01E36
敷く,しく,"1. to spread out, to lay out<br>2. to take a position<br>3. to impose widely (e.g. over a city)",N2,3,じゃあ 布団 <b>敷い</b>ちゃおうって。,"Well then, let's lay out the futon.",S01E36
シロクマカフェイ,シロクマカフェイ,1. polar bear cafe (Auto-translated),Unlabeled,3,来週の<b>シロクマカフェイ</b>は,Next week's Polar Bear Cafe is,"S01E36, S01E47, S01E49"
一瞬,いっしゅん,"1. instant, moment, for an instant",N3,3,夜だってさ 目を閉じたら<b>一瞬</b>で朝になってるんだもん,"It's nighttime, but when you close your eyes, it's morning in an instant.","S01E37, S01E42"
ウール,ウール,1. wool,N2,3,アルパカ<b>ウール</b>で パンダポシェットも作ってくれないかな,I wonder if you could make a panda pochette out of alpaca wool.,S01E37
洗い物,あらいもの,1. washing (esp. dishes and laundry),Unlabeled,3,接客と<b>洗い物</b>ですかね,Is it customer service and washing?,"S01E37, S01E41, S01E49"
ヨーグルト,ヨーグルト,"1. yogurt, yoghurt, yoghourt",Unlabeled,3,ほんとに<b>ヨーグルト</b>買って 家帰るだけ?,Do I really just buy yogurt and go home?,S01E37
わいわい,ワイワイ,"1. noisily, clamorously, boisterously<br>2. incessantly (complaining, pestering, etc.), going on and on, making a fuss (of something), playing up<br>3. loudly (crying), wailing, bawling, howling",Unlabeled,3,みんなで集まって パーティー<b>わいわい</b>楽しもうよ,Let's all get together and enjoy the party,S01E37
予約,よやく,"1. reservation, appointment, booking, advance order<br>2. contract, subscription, pledge<br>3. programming (e.g. a device), setting (e.g. a timer)",N4,3,僕もケーキを<b>予約</b>しましたよ,I also reserved a cake.,"S01E37, S01E47"
サンタ,サンタ,"1. Santa, Santa Claus",Unlabeled,3,もうパン屋なんだか、オオカミなんだか、<b>サンタ</b>なんだかわかんないよね,"I don't know if it's a bakery, a wolf, or Santa.","S01E37, S01E40"
更新,こうしん,"1. renewal, update, innovation, improvement",Unlabeled,3,マンションの<b>更新</b>が近いからさ,My apartment is about to be updated.,"S01E37, S01E50"
福引き,ふくびき,"1. lottery, tombola, drawing",Unlabeled,3,へぇ <b>福引き</b>ですか,"Hey, is it a lucky draw?",S01E38
成長,せいちょう,"1. growth, development, growing up, becoming an adult<br>2. growth (of a company, the economy, etc.)",N3,3,その<b>成長</b> ｶﾌｪには必要ないんじゃないかな,I don't think that growth is necessary for a cafe.,"S01E38, S01E45"
義理,ぎり,"1. duty, sense of duty, honor, honour, decency, courtesy, debt of gratitude, social obligation<br>2. in-law, relation by marriage",N1,3,でも あとで<b>義理</b>のお母さんから出来が悪いって苦情がきちゃってさ,"But later, my mother-in-law complained about the poor quality.","S01E38, S01E48"
たん,きも,"1. liver, innards<br>2. courage, spirit, pluck, guts<br>3. crux, essential point, key",Unlabeled,3,えっ 何か知らないで ずっと飲んで<b>たん</b>ですか,"What, have you been drinking all this time without knowing anything?","S01E38, S01E41, S01E42"
おやすみ,おやすみ,"1. holiday, day off, absence<br>2. sleep, rest<br>3. Good night",N2,3,パンダ君 <b>おやすみ</b>,Good night panda,"S01E39, S01E40, S01E49"
ターシャ・パンダー,ターシャ・パンダー,1. Tasha Pander (Auto-translated),Unlabeled,3,こんなお庭では　<b>ターシャ・パンダー</b>さんに顔向けできないわ,I can't face Tasha Pander in a garden like this.,S01E40
寝不足,ねぶそく,"1. lack of sleep, insufficient sleep",Unlabeled,3,あなたは 最近<b>寝不足</b>でお悩みですか,Are you suffering from lack of sleep lately?,"S01E41, S01E49"
カエル,かえる,1. frog<br>2. kajika frog (Buergeria buergeri),Unlabeled,3,なぜか店の前に 桶を持った<b>カエル</b>の人形が置いてあったんですよね,"For some reason, there was a frog doll holding a bucket in front of the store.",S01E41
人形,にんぎょう,"1. doll, puppet, figure",N4,3,なぜか店の前に 桶を持ったカエルの<b>人形</b>が置いてあったんですよね,"For some reason, there was a frog doll holding a bucket in front of the store.","S01E41, S01E46, S01E48"
威力,いりょく,"1. power, might, authority, influence",N1,3,お 恐ろしい<b>威力</b>だね,"Oh, that's terrifying power.",S01E42
倉庫,そうこ,"1. storehouse, warehouse, godown",N2,3,おい <b>倉庫</b>にスコップなんてねえぞ,"Hey, there's no shovel in the warehouse.",S01E42
様子,ようす,"1. state, state of affairs, situation, circumstances<br>2. appearance, look, aspect<br>3. sign, indication",N3,3,ペンギンさん　ダッシュで<b>様子</b>を見てきてよ,"Mr. Penguin, go check on Dash.","S01E42, S01E44, S01E48"
マシュマロ,マシュマロ,1. marshmallow,Unlabeled,3,普通に　<b>マシュマロ</b>とかアメとかでいいんじゃないですか,I think something like marshmallows or candy would be fine.,"S01E42, S01E48"
うっとうしい,うっとうしい,"1. gloomy (e.g. mood), depressing<br>2. irritating, troublesome<br>3. heavy (weather), cloudy",Unlabeled,3,シロクマ君に ダジャレの<b>うっとうし</b>さを教えるために,To teach Polar Bear how annoying puns are,S01E43
上達,じょうたつ,"1. improvement (e.g. in skill, ability), advance, progress<br>2. communication of opinions of the general populace to those of high rank",N3,3,マサキ もしかして<b>上達</b>したんじゃない,"Masaki, maybe you've improved?","S01E43, S01E47"
転勤,てんきん,"1. job transfer, job relocation, intra-company transfer",N1,3,いや 外国へ<b>転勤</b>になったんだよ,"No, I was transferred to a foreign country.",S01E44
ハガキ,はがき,"1. postcard<br>2. memo, note, card",Unlabeled,3,また常勤さんから絵<b>ハガキ</b>でも届かないかな,I wonder if I'll even receive a postcard from the full-time employee again.,"S01E44, S01E45"
遠く,とおく,"1. far away, distant, at a distance, distant place, by far",N4,3,そうだね　<b>遠く</b>に行くだけが旅じゃないんだね,"That's right, traveling isn't just about going far away.","S01E45, S01E48"
変更,へんこう,"1. change, modification, alteration, revision, amendment",N3,3,釣りなんかやめて竹取り大会に<b>変更</b>しよう,Let's stop fishing and switch to a bamboo harvesting tournament.,S01E45
出演,しゅつえん,"1. performance, appearance (in a stage, film, TV show, etc.)",N1,3,ここが 温泉に入ってごちそうを食べるだけの<b>出演</b>で,This is an appearance where we just take a hot spring and eat a feast.,"S01E46, S01E47"
登る,のぼる,"1. to ascend, to go up, to climb<br>2. to ascend (as a natural process, e.g. the Sun), to rise<br>3. to go to (the capital)<br>4. to be promoted<br>5. to add up to<br>6. to advance (in price)<br>7. to swim up (a river), to sail up<br>8. to come up (on the agenda)",N5,3,ええと 届かないんで<b>登っ</b>ていいですか,"Well, I can't reach it, so can I climb up?",S01E46
腹話術,ふくわじゅつ,1. ventriloquism,Unlabeled,3,<b>腹話術</b>だよ,It's ventriloquism.,"S01E47, S01E50"
湯冷め,ゆざめ,1. feeling chilly after taking a bath,Unlabeled,3,シロクマ君も<b>湯冷め</b>するの,Polar bear gets cold too,S01E48
埋める,うずめる,"1. to cover, to bury (e.g. one's face in hands), to submerge<br>2. to fill (completely), to stuff, to pack, to cram, to fill up",N2,3,あの下に<b>埋め</b>たんですが,I buried it under there.,S01E49
ミクロ,ミクロ,1. micro,Unlabeled,3,笹子さん <b>ミクロ</b>系になったね,"Sasako-san, you've become a micro type.",S01E49
金,かね,1. money<br>2. metal,N3,3,埋蔵<b>金</b>だったら 糸井さんが悔しがると思うな,"If it was buried treasure, I think Mr. Itoi would be disappointed.",S01E49
着せる,きせる,"1. to put clothes on (someone)<br>2. to plate, to gild, to veneer<br>3. to accuse (of some crime), to give (a bad name)",N2,3,ひょっとしたら<b>着せる</b>かもしれないけど,Maybe I can wear it,S01E50
引っ越し,ひっこし,"1. moving (dwelling, office, etc.), changing residence",Unlabeled,3,<b>引っ越し</b>しようと思ってさ,I'm thinking of moving,S01E50
あー,ああ,"1. ah!, oh!, alas!<br>2. yes, indeed, that is correct<br>3. aah, gah, argh<br>4. hey!, yo!<br>5. uh huh, yeah yeah, right, gotcha",Unlabeled,2,あ<b>あー</b>  吸わないで,"Ah, don't smoke",S01E01
そちら,そちら,"1. that way, that direction<br>2. there<br>3. that (one)<br>4. you, your family, your company<br>5. that person",N5,2,もしもし  <b>そちら</b>でインテリアコーディネーターも募集してますよね,"Hello, they are also hiring interior coordinators.",S01E01
パソコン,パソコン,1. personal computer,N4,2,<b>パソコン</b>のマウスは使えますか,Can I use a computer mouse?,"S01E01, S01E21"
