Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
逆,ぎゃく,"1. reverse, opposite<br>2. converse (of a hypothesis, etc.)<br>3. inverse (function)",N3,2,だが<b>逆</b>に その私がだ―,"But on the other hand, it's me...",S01E04,
この先,このさき,"1. beyond this point, from now on, after this",Unlabeled,2,<b>この先</b> 電車 揺れます ご注意ください,"The train will shake from now on, please be careful.",S01E04,
揺れる,ゆれる,"1. to shake, to sway, to waver",N4,2,この先 電車 <b>揺れ</b>ます ご注意ください,"The train will shake from now on, please be careful.",S01E04,
注意,ちゅうい,"1. caution, being careful, attention (heed), warning, advice",N4,2,この先 電車 揺れます ご<b>注意</b>ください,"The train will shake from now on, please be careful.",S01E04,
東津,東津,Toutsu,Unlabeled,2,次は<b>東津</b>田橋 東津田橋,Next is Higashi Tsudabashi Higashi Tsudabashi,S01E04,
田橋,田橋,Tahashi,Unlabeled,2,次は東津<b>田橋</b> 東津田橋,Next is Higashi Tsudabashi Higashi Tsudabashi,S01E04,
助かる,たすかる,"1. to be saved, to be rescued, to survive<br>2. to escape harm, to be spared damage<br>3. to be helped, to be saved trouble",N2,2,ありがとう <b>助かる</b>,"Thank you, that's helpful","S01E04, S01E12",
棒,ぼう,"1. pole, rod, stick, baton<br>2. line, dash<br>3. spoken monotonously",N3,2,まうい<b>棒</b>なら 10本ぐらいまで おごってあげるから―,I'll buy you up to 10 mai sticks.,"S01E04, S01E08",
曲がる,まがる,"1. to bend, to curve, to warp, to wind, to twist<br>2. to turn<br>3. to be awry, to be askew, to be crooked",N1,2,<b>曲がっ</b>てない？,Isn't it bent?,"S01E04, S01E11",
レイプ,レイプ,"1. rape, sexual assault",Unlabeled,2,痴漢という名の<b>レイプ</b>だよ！,It's rape called molestation!,S01E04,
なん,なに,"1. what<br>2. you-know-what, that thing<br>3. whatsit, whachamacallit, what's-his-name, what's-her-name<br>4. (not) at all, (not) in the slightest<br>5. what?, huh?<br>6. hey!<br>7. oh, no (it's fine), why (it's nothing), oh (certainly not)",Unlabeled,2,いや 誰も助けて<b>なん</b>かくれない,"No, no one will help me.","S01E04, S01E08",
薙刀,なぎなた,"1. naginata, polearm with a curved single-edged blade (similar to a glaive)<br>2. naginata, martial art of wielding the naginata",Unlabeled,2,さっき <b>薙刀</b>に レイプされちゃってさ,I just got raped by a naginata.,S01E04,
露出,ろしゅつ,"1. exposure, laying bare, baring (e.g. skin)<br>2. (photographic) exposure",Unlabeled,2,公開<b>露出</b>してる 変態の集まりだろうが,It's probably a bunch of perverts exposing themselves publicly.,"S01E04, S01E08",
トップ,トップ,"1. top<br>2. top position<br>3. senior management, senior bureaucrat",N3,2,タンク<b>トップ</b>を着ている私は ダサいのか？,Am I uncool wearing a tank top?,"S01E04, S01E12",
なるほど,なるほど,"1. I see, that's right, indeed",N4,2,<b>なるほど</b> 今の私にはぴったりだ,"I see, it's perfect for me now.","S01E04, S01E12",
自信,じしん,"1. self-confidence, confidence (in oneself)",N1,2,自分に<b>自信</b>が持てて 友達も出来て―,Be confident in yourself and make friends...,"S01E04, S01E06",
襟,えり,"1. collar, lapel, neckband, neck<br>2. nape of the neck, scruff of the neck",N1,2,そうだ <b>襟</b>とか立てたら おしゃれかも,"Yes, it might be fashionable if you put up the collar.",S01E04,
定期的,ていきてき,"1. periodic, regular, routine",Unlabeled,2,あんな短いスカート履いて きっと <b>定期的</b>にパンチラして…,"She's wearing such a short skirt, and I'm sure she's panty-skimming regularly...",S01E04,
パンチラ,パンチラ,1. brief glimpse of a woman's underwear,Unlabeled,2,あんな短いスカート履いて きっと 定期的に<b>パンチラ</b>して…,"She's wearing such a short skirt, and I'm sure she's panty-skimming regularly...",S01E04,
こりゃ,これ,"1. this, this one<br>2. this person<br>3. now, this point (in time)<br>4. here<br>5. used to stress the subject of a sentence<br>6. I, me",Unlabeled,2,<b>こりゃ</b> ほんま勃起もんやで,This really is an erection.,"S01E04, S01E09",
麺,めん,1. noodles<br>2. flour,Unlabeled,2,それとも １人で カップ<b>麺</b> 食ってるから？,Or is it because I'm eating cup noodles by myself?,"S01E04, S01E09",
見つかる,みつかる,"1. to be found, to be discovered",N4,2,これなら花火大会に行く相手だって すぐ<b>見つかる</b>,"With this, you can easily find someone to go to the fireworks festival with.","S01E04, S01E06",
履ける,履ける,1. Can be worn (Auto-translated),Unlabeled,2,あれを平気で<b>履ける</b>ようになったら きっと そのとき私は…,"If I could wear those without any hesitation, then I'm sure...",S01E04,
大きい,おおきい,"1. big, large, great<br>2. loud<br>3. extensive, spacious<br>4. important, decisive, valuable<br>5. older, grown up",N5,2,おっぱい<b>大きく</b>なって ムチムチになって―,My boobs are getting bigger and plump...,"S01E04, S01E06",
等,など,"1. et cetera, etc., and the like, and so forth<br>2. or something<br>3. the likes of<br>4. for example, for instance, for one",N3,2,１枚切るごとに 屈伸<b>等</b>の アクションを入れ時間を稼ぐ,Add actions such as bending and stretching each time you cut one piece to gain time.,"S01E04, S01E11",
主人,しゅじん,"1. head (of a household), proprietor (of a store), proprietress, landlord, landlady<br>2. one's husband<br>3. (one's) employer, (one's) master<br>4. host, hostess",Unlabeled,2,ご<b>主人</b>様の ハッピースティックで―,With your master's happy stick...,S01E04,
ナイス,ナイス,"1. nice, good, well-executed",Unlabeled,2,回せ フリー！ <b>ナイス</b>シュー！,"Spin, free! Nice shoe!","S01E04, S01E10",
ハッピー,ハッピー,1. happy,Unlabeled,2,超<b>ハッピー</b>なスマイルでね！,With a super happy smile!,"S01E04, S01E05",
パライソ,パライソ,"1. paradise, heaven, Eden",Unlabeled,2,<b>パライソ</b>に 連れていってください！,Please take me to Paraiso!,S01E04,
連れる,つれる,"1. to take (someone) with one, to bring along, to go with, to be accompanied by",N4,2,パライソに <b>連れ</b>ていってください！,Please take me to Paraiso!,S01E04,
オ,おもちゃ,1. toy<br>2. (person or thing treated as a) plaything<br>3. Toy,Unlabeled,2,<b>オ</b>～ レッツ昇天タイム！,Oh~ Let's ascend to heaven!,"S01E04, S01E10",
効く,きく,"1. to be effective, to take effect, to be good (for)<br>2. to work, to function well<br>3. to be possible (to do, use, etc.), to be able to<br>4. to taste (alcohol), to try",N3,2,ああ～ <b>効く</b> 効く～ ハァ…,"Ah~ It works, it works~ Ha...",S01E04,
貸す,かす,"1. to lend, to loan<br>2. to rent out, to hire out",N5,2,それ<b>貸し</b>て！ 自分でやるから,Lend me that! I'll do it myself,"S01E04, S01E08",
使用,しよう,"1. use, application, employment, utilization, utilisation",N3,2,<b>使用</b>済みとか言うな！,Don't say it's used!,S01E04,
済み,ずみ,"1. arranged, taken care of, settled, completed, finished",Unlabeled,2,使用<b>済み</b>とか言うな！,Don't say it's used!,S01E04,
諦める,あきらめる,"1. to give up, to abandon (hope, plans), to resign oneself (to)",N3,2,いいや <b>諦める</b>のは まだ早い,"No, it's still too early to give up.","S01E05, S01E10",
冗談,じょうだん,"1. jest, joke, funny story",N3,2,そういう<b>冗談</b>は 小学生までにしといてくれよ,Please leave jokes like that to elementary school students.,"S01E05, S01E10",
スポーツ,スポーツ,"1. sport, sports",N5,2,俺の<b>スポーツ</b>ドリンク どうしたの？,What happened to my sports drink?,S01E05,
ドリンク,ドリンク,1. drink,Unlabeled,2,俺のスポーツ<b>ドリンク</b> どうしたの？,What happened to my sports drink?,S01E05,
謝る,あやまる,"1. to apologize, to apologise",N4,2,<b>謝ら</b>れた 意味 分からんが ウゼえ！,"I don't know what it means to be apologized to, but it's so cool!","S01E05, S01E06",
反省,はんせい,"1. reflection, reconsideration, introspection, meditation, contemplation<br>2. regret, repentance, remorse, being sorry",N2,2,<b>反省</b>してないだろ？,"You haven't reflected on it, have you?",S01E05,
オッケー,オッケー,"1. OK, okay",Unlabeled,2,<b>オッケー</b> とってもキュートに撮れたね,"Okay, it turned out very cute.",S01E05,
おごり,おごり,"1. arrogance, haughtiness, conceitedness",Unlabeled,2,じゃあ 負けたほうが 今日のお昼 <b>おごり</b>ね,"Well, if you lose, I'll buy you lunch today.","S01E05, S01E11",
えいっ,えい,1. ray (any fish of superorder Batoidea),Unlabeled,2,<b>えいっ</b>！ よっと！,Yes! Yotto!,S01E05,
おなか,おなか,"1. belly, abdomen, stomach",N5,2,<b>おなか</b>すいた～ また サンドイッチか,I'm hungry. Another sandwich?,"S01E05, S01E10",
すく,すく,"1. to like, to love, to be fond of",N4,2,おなか<b>すい</b>た～ また サンドイッチか,I'm hungry. Another sandwich?,"S01E05, S01E10",
関わる,かかわる,"1. to be affected, to be influenced<br>2. to be concerned with, to have to do with<br>3. to stick to (opinions)",Unlabeled,2,それに<b>関わる</b>男が デフォルトで存在するときのみ―,Only when the man involved exists by default...,S01E05,
成立,せいりつ,"1. formation, establishment, materialization, coming into existence<br>2. conclusion (e.g. of a deal), reaching (e.g. an agreement), approval, completion, closing, enacting, arrangement<br>3. being valid (of a theory, argument, etc.), holding, applying",N2,2,関わる相手がいるから <b>成立</b>するわけで―,It only works because there is someone involved.,"S01E05, S01E10",
当たり前,あたりまえ,"1. natural, reasonable, obvious<br>2. usual, common, ordinary, commonplace, the norm",N1,2,って まあ <b>当たり前</b>だが かなうわけないよな,"Well, it's obvious, but there's no way it's going to happen.","S01E05, S01E09",
カプチーノ,カプチーノ,1. cappuccino,Unlabeled,2,<b>カプチーノ</b>ですね サイズはどうなさいますか？,It's a cappuccino. What size would you like?,S01E05,
かしこまる,かしこまる,"1. to obey respectfully, to humble oneself, to sit straight (upright, respectfully, attentively)",Unlabeled,2,<b>かしこまり</b>ました,I was smart,"S01E05, S01E09",
勝負,しょうぶ,"1. victory or defeat<br>2. match, contest, game, bout",N2,2,でも まあ 味が<b>勝負</b>だからな,"But hey, taste is the name of the game.","S01E05, S01E12",
飲む,のむ,"1. to drink, to gulp, to swallow, to take (medicine)<br>2. to smoke (tobacco)<br>3. to engulf, to overwhelm<br>4. to keep down, to suppress<br>5. to accept (e.g. demand, condition)<br>6. to make light of, to conceal",N5,2,何 みんな こんなのを<b>飲ん</b>でんの？,"What, are you all drinking this?",S01E05,
少々,しょうしょう,"1. just a minute, small quantity",N3,2,はい <b>少々</b> お待ちください,"Yes, please wait a moment","S01E05, S01E09",
存在,そんざい,"1. existence, being",N3,2,それに関わる男が デフォルトで<b>存在</b>するときのみ―,Only when the man involved exists by default...,"S01E05, S01E10",
のみ,のみ,"1. only, nothing but",Unlabeled,2,それに関わる男が デフォルトで存在するとき<b>のみ</b>―,Only when the man involved exists by default...,"S01E05, S01E06",
プリ,プレ,1. pre-,Unlabeled,2,おっ その<b>プリ</b> 誰？ 超かわいいじゃん,"Whoa, who is that puri? It's super cute",S01E05,
ネット,ネット,"1. network<br>2. Internet<br>3. net (hair, netball, etc.)<br>4. net (price, weight, etc.), nett",Unlabeled,2,そもそも <b>ネット</b>に顔出しなんて 怖くてできないし,"In the first place, I'm too scared to show my face on the internet.","S01E05, S01E07",
ブサイク,ぶさいく,"1. clumsy (work)<br>2. plain (e.g. looks), ugly, homely, unattractive",Unlabeled,2,<b>ブサイク</b>言うな～！,Don't call me ugly!,S01E05,
ウソウソ,うそうそ,"1. uneasily, restlessly, erratically",Unlabeled,2,<b>ウソウソ</b> かわいいじゃん,"Lie, it's cute",S01E05,
プリクラ,プリクラ,"1. photo booth that prints out cards and stickers of the resulting photograph, which are then traded among friends",Unlabeled,2,ところで あした <b>プリクラ</b> 撮りに行かないか？,"By the way, would you like to go take a photo booth tomorrow?",S01E05,
表情,ひょうじょう,"1. facial expression, countenance<br>2. look, appearance, expression (vocal, etc.)",N3,2,<b>表情</b>豊かで 笑顔がかわいい女の子だ,She is a girl with a rich expression and a cute smile.,S01E05,
豊か,ゆたか,"1. abundant, wealthy, plentiful, rich, affluent<br>2. very, extremely, full of, great",N3,2,表情<b>豊か</b>で 笑顔がかわいい女の子だ,She is a girl with a rich expression and a cute smile.,S01E05,
空く,すく,"1. to become less crowded, to thin out, to get empty<br>2. to be hungry",N4,2,手の<b>空い</b>ている生徒がいましたら 手伝いをお願いします,"If any students have free hands, please help them.","S01E05, S01E11",
こないだ,このあいだ,"1. the other day, lately, recently, during this period<br>2. meanwhile, in the meantime",N2,2,この問題は <b>こないだ</b>教えた方程式の応用だ,This problem is an application of the equation I taught you the other day.,"S01E05, S01E12",
