Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
下等,かとう,"1. inferior, base, vulgar, low grade, lower class",Unlabeled,2,許せん！ 人間という<b>下等</b>動物の分際で!!,I can't forgive it! At the level of a lower animal called a human!!,"S01E07, S01E10",
ひっくり返す,ひっくりかえす,"1. to turn over, to turn upside down, to turn up, to turn inside out, to turn out<br>2. to knock over, to tip over<br>3. to overturn (e.g. a decision), to upset, to reverse",Unlabeled,2,ゴミ箱を <b>ひっくり返し</b>ても～ 許される！,"Even if you knock over the trash can, you'll be forgiven!","S01E07, S01E20",
リセット,リセット,"1. reset<br>2. fresh start, new beginning",Unlabeled,2,ゲーム機の <b>リセット</b>ボタンを押しても～,Even if you press the reset button on the game console...,"S01E07, S01E17",
締め切り,しめきり,"1. deadline, closing, cut-off, end<br>2. cofferdam<br>3. closed (door, window, etc.)",N1,2,<b>締め切り</b>ギリギリの原稿に 思いっ切りインクをぶちまけても～,Even if I pour as much ink as I can on a manuscript that is just past the deadline...,"S01E07, S01E11",
中心,ちゅうしん,"1. center, centre, middle, heart, core, focus, pivot, emphasis, balance<br>2. -centered, -centred, -focused, -oriented, centered on, focused on",N3,2,世界は猫を<b>中心</b>に回っている,The world revolves around cats,"S01E07, S01E21",
ニャンニャ,ニャンニャ,Nyannya,Unlabeled,2,ニャ… <b>ニャンニャ</b>んだ こいつは？,Nya... It's meow. Who is this?,S01E07,
見捨てる,みすてる,"1. to abandon, to fail, to desert, to forsake",Unlabeled,2,やる気がありゃ 俺はテメェを<b>見捨て</b>ねェ！,"If you have the motivation, I won't abandon you!","S01E07, S01E17",
満足,まんぞく,"1. satisfaction, contentment, gratification<br>2. sufficient, satisfactory, enough, adequate, proper, decent<br>3. satisfying (an equation)",N3,2,僕らは これで<b>満足</b>しています,we are satisfied with this,"S01E07, S01E24",
存分,ぞんぶん,"1. to one's heart's content, as much as one wants",Unlabeled,2,さあ <b>存分</b>に なでるがよいぞ,Now stroke it to your heart's content.,"S01E07, S01E16",
許,許,Kyo,Unlabeled,2,負けて逃げることは 何があっても<b>許</b>さん,"No matter what happens, I won't forgive you for losing and running away.","S01E07, S01E23",
おかえりなさい,おかえりなさい,1. welcome home,Unlabeled,2,パパ <b>おかえりなさい</b> ごはん 出来てるわよ～,"Dad, welcome home. Dinner is ready.","S01E07, S01E23",
ごはん,ごはん,1. cooked rice<br>2. meal,Unlabeled,2,パパ おかえりなさい <b>ごはん</b> 出来てるわよ～,"Dad, welcome home. Dinner is ready.","S01E07, S01E16",
なあに,なに,"1. what<br>2. you-know-what, that thing<br>3. whatsit, whachamacallit, what's-his-name, what's-her-name<br>4. (not) at all, (not) in the slightest<br>5. what?, huh?<br>6. hey!<br>7. oh, no (it's fine), why (it's nothing), oh (certainly not)",Unlabeled,2,<b>なあに</b>？ 心美ぃ！,What? Heart beauty!,"S01E07, S01E13",
オゲレツ,オゲレツ,1. Ogeretsu (Auto-translated),Unlabeled,2,<b>オゲレツ</b>なやつでしょ！,It's a strange thing!,S01E07,
アレルギー,アレルギー,1. allergy,Unlabeled,2,母さんが猫<b>アレルギー</b>なんだから 家に入れちゃダメだろ,"My mom is allergic to cats, so I can't bring them into the house.","S01E07, S01E18",
影,かげ,"1. shadow, silhouette, figure, shape<br>2. reflection, image<br>3. ominous sign<br>4. light (stars, moon)<br>5. trace, shadow (of one's former self)",N3,2,だが 光ある所に<b>影</b>あり,"But where there is light, there is shadow","S01E07, S01E15",
来年,らいねん,1. next year,N5,2,一見 幸せそうに見えても <b>来年</b>も一緒にいようね,"Even if you look happy at first glance, let's be together next year too.","S01E07, S01E18",
頃合い,ころあい,"1. suitable time, good time<br>2. propriety, moderation",Unlabeled,2,<b>頃合い</b>を見て 亜蓮がクラッカーを鳴らす,"Seeing the right time, Aren sounds a cracker.","S01E07, S01E24",
両方,りょうほう,"1. both, both sides, both parties",N4,2,箱には<b>両方</b> カギが付いてるから,Both boxes have keys.,"S01E07, S01E09",
我が家,わがや,"1. one's house, one's home, one's family",Unlabeled,2,やはり <b>我が家</b>が いちばんだ,"After all, home is the best","S01E07, S01E13",
ばったり,ばったり,"1. with a clash, with a thud, with a bang, with a flop, plump<br>2. unexpectedly (meeting someone)<br>3. suddenly (ending), abruptly (coming to a halt)",N3,2,<b>ばったり</b> 知り合いに出くわさなきゃいいが,I hope I don't run into anyone I know.,"S01E07, S01E11",
たおす,たおす,"1. to throw down, to bring down, to blow down, to fell, to knock down, to set (something) down on its side, to turn (something) on its side, to recline (e.g. a seat)<br>2. to kill, to defeat, to beat<br>3. to overthrow, to trip up, to ruin<br>4. to leave unpaid, to cheat",Unlabeled,2,力がなければ２～３回 はっ<b>たおし</b>てた あの楠雄の―,"If he didn't have the strength, he would have hit Kusuo two or three times...",S01E07,
悪党,あくとう,"1. scoundrel, rascal, villain",Unlabeled,2,あれ 本当に友達？ 完全にド<b>悪党</b>の顔してるよ？,Is that really your friend? You look like a complete villain?,S01E07,
欧米,おうべい,"1. Europe and America, the West",N2,2,何がトールだ！ グランデ？ ＭとＬと言えや！ <b>欧米</b>か！,What's up with Thor! Grande? Say M and L! Europe and America!,"S01E07, S01E14",
並み,なみ,"1. average, medium, common, ordinary<br>2. mid-grade (item), regular grade<br>3. same level as, equal to, equivalent to, on par with<br>4. each (e.g. month), every<br>5. row of (teeth, houses, etc.), line of",N1,2,欧米のホームステイ<b>並み</b>に 打ち解けるの早いな,"It's easy to get acquainted with each other, just like in Western homestays.","S01E07, S01E08",
打ち解ける,うちとける,"1. to open one's heart, to throw off reserve, to be frank",Unlabeled,2,欧米のホームステイ並みに <b>打ち解ける</b>の早いな,"It's easy to get acquainted with each other, just like in Western homestays.","S01E07, S01E23",
向ける,むける,"1. to turn towards, to point",N3,2,汚物でも見るかのような目を <b>向け</b>たからね,Because you looked at me as if you were looking at filth.,"S01E07, S01E21",
フォッフォッ,フォッフォッ,1. Fofofo (Auto-translated),Unlabeled,2,<b>フォッフォッ</b> いいよ,"Fofo, okay.","S01E07, S01E19",
オッケー,オッケー,"1. OK, okay",Unlabeled,2,<b>オッケー</b> 外に止めてあるよ み… 見てきなよ,"Okay, it's parked outside. Come take a look.","S01E07, S01E16",
っから,から,"1. from (e.g. time, place, numerical quantity), since<br>2. from (originator), by<br>3. because, since<br>4. out of (constituent, part)<br>5. through (e.g. window, vestibule)<br>6. after, since<br>7. expresses sympathy or warning",Unlabeled,2,でも 母ちゃんが くれ<b>っから</b>,But my mom will give it to me.,"S01E07, S01E09",
過ごせる,過ごせる,1. I can spend time (Auto-translated),Unlabeled,2,今年もママと 仲良く<b>過ごせ</b>ますように,I hope you get along well with your mom this year too.,S01E07,
かなえる,かなえる,"1. to grant (request, wish), to answer (prayer)<br>2. to fulfill (conditions), to meet (requirements)",Unlabeled,2,願いは自分で <b>かなえる</b>し 別にないな,"I can make my wishes come true, so there's nothing wrong with that.",S01E07,
仏,ふつ,1. France<br>2. French language,N3,2,そもそも僕は 神も<b>仏</b>も信じてない,"First of all, I don't believe in God or Buddha.","S01E07, S01E16",
新年,しんねん,1. New Year,Unlabeled,2,<b>新年</b>早々 うるさい奴に会ったな まったく,"Early in the new year, I met a noisy person.",S01E07,
マフラー,マフラー,"1. muffler, scarf, comforter<br>2. muffler (for a vehicle exhaust), silencer",N2,2,ああ <b>マフラー</b>はズッてるが いい子だな,"Oh, her muffler is all messed up, but she's a good girl.",S01E07,
ズッ,ズッキーニ,"1. zucchini, courgette<br>2. Zucchini",Unlabeled,2,ああ マフラーは<b>ズッ</b>てるが いい子だな,"Oh, her muffler is all messed up, but she's a good girl.",S01E07,
なんざ,なんぞ,"1. et cetera, etc., and the like, and so forth",Unlabeled,2,へへっ… テスト<b>なんざ</b> テキトーでいいんだよ,"Hehe... it's a test, just text is fine.","S01E07, S01E09",
ハッハッハッ,ハハハ,1. ha ha ha (laughter),Unlabeled,2,<b>ハッハッハッ</b> やればできるじゃねえか！,"Hahaha, you can do it if you try!","S01E07, S01E22",
礼儀,れいぎ,"1. manners, courtesy, etiquette",N3,2,しかし 貴様は <b>礼儀</b>というものがないのか！,But you have no manners!,S01E07,
強敵,きょうてき,"1. formidable enemy, strong enemy, tough enemy",Unlabeled,2,<b>強敵</b>と書いて“とも”と読む… そんな男が現れますように！,It is written as “strong enemy” and read as “tomo”… I hope such a man appears!,S01E07,
手本,てほん,"1. copybook<br>2. model, pattern",N1,2,僕がお<b>手本</b>を見せてあげるよ お？,"I'll show you an example, okay?","S01E07, S01E20",
オール,オール,"1. oar<br>2. all<br>3. (pulling an) all-nighter, staying up all night long",Unlabeled,2,全教科100点で 通知表も<b>オール</b>５だなんて！,I got 100 points in all subjects and got all 5s on my report card!,"S01E07, S01E21",
おせち,おせち,"1. osechi, food eaten during the New Year's Holidays",Unlabeled,2,<b>おせち</b>とお雑煮と お菓子を食べまくったとはいえ,"Even though I ate a lot of osechi, ozoni, and sweets,","S01E07, S01E16",
初夢,はつゆめ,1. first dream of the year,Unlabeled,2,<b>初夢</b> 初笑い 初おっふよね,"First dream, first laugh, first offuyo",S01E07,
初笑い,はつわらい,1. first laugh of the year,Unlabeled,2,マジかよ!? あっはっは！ 俺 今年 <b>初笑い</b>かも それ！,Are you serious!? Ahaha! It might be my first laugh this year!,"S01E07, S01E16",
食いしん坊,くいしんぼう,"1. glutton, gourmand",Unlabeled,2,〝がちまやー〞は <b>食いしん坊</b>,“Gachimaya” is a glutton,"S01E07, S01E12",
嫁,よめ,"1. wife, bride<br>2. (one's) daughter-in-law",N3,2,ハハッ 照橋さんは 良いお<b>嫁</b>さんになるね,"Haha, Teruhashi-san will make a good wife.","S01E07, S01E09",
ケン,ケン,Ken,Unlabeled,2,<b>ケン</b>ちゃんが言ってたもん,Ken-chan said that,"S01E07, S01E16",
おら,おのれ,"1. oneself (itself, etc.)<br>2. I, me<br>3. you<br>4. by oneself (itself, etc.)<br>5. interjection expressing anger or chagrin",Unlabeled,2,<b>おら</b> 見てみろよ これ,"Hey, look at this","S01E07, S01E14",
明るい,あかるい,"1. light, well-lit, well-lighted<br>2. bright (of a colour), brightly-coloured, brightly-colored<br>3. cheerful, bright, spirited, sunny (e.g. disposition)<br>4. encouraging (for the future of a project, etc.), promising, of fair prospects<br>5. familiar (with), knowledgeable (about), well versed (in)<br>6. fair (e.g. politics), clean, impartial",N1,2,<b>明るい</b>祖母とは逆に 寡黙で無愛想,"Contrary to my cheerful grandmother, she is quiet and unfriendly.","S01E07, S01E19",
痛む,いたむ,"1. to hurt, to ache, to feel a pain<br>2. to be injured, to be spoiled (e.g. food), to be damaged",N1,2,少し良心は<b>痛む</b>が 知られてしまった以上 しかたない,"My conscience hurts a little, but now that it's known, I can't help it.","S01E07, S01E16",
ナナナ,ナナナ,1. Nana (novel),Unlabeled,2,この <b>ナナナ</b>のようなものを使った 超能力でな…,It's a supernatural power that uses something like this nanana...,S01E07,
省略,しょうりゃく,"1. omission, abbreviation, abridgment, abridgement",N2,2,いろいろと複雑だったりするので <b>省略</b>するが,I'll omit it because it's a bit complicated.,"S01E07, S01E08",
部分,ぶぶん,"1. portion, section, part",N3,2,記憶を消すと 脳の空白の<b>部分</b>が出来る,"When you erase a memory, a blank space is created in your brain.",S01E07,
個人,こじん,"1. individual, private person, personal, private",N3,2,どう記憶が変わったかは <b>個人</b>によるため 僕には分からない,I don't know how memories change because it depends on the individual.,S01E07,
不信,ふしん,"1. distrust, mistrust, disbelief, discredit<br>2. insincerity<br>3. impiety, faithlessness",Unlabeled,2,人間<b>不信</b>だったなんて！,I can't believe I didn't trust humans!,S01E07,
それぞれ,それぞれ,"1. each, respectively",N3,2,照橋さんの班は １人ずつ <b>それぞれ</b>の班に入る形で！,Mr. Teruhashi's group will have one person in each group!,"S01E07, S01E12",
ふる,ふる,"1. used item, secondhand item<br>2. old, used, previous",Unlabeled,2,とにかく これで斉木が お<b>ふら</b>ない理由が分かったわ,"Anyway, now I understand why Saiki doesn't pretend.","S01E07, S01E11",
