Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
さっさと,さっさと,"1. quickly, promptly, immediately, without delay, briskly, hurriedly, hastily<br>2. indifferently, coldly",N2,2,負けたら<b>さっさと</b>,"If you lose, quickly","Episode 12 - Chiyo-chans Day, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_19_16_000.jpg"">"
眠い,ねむい,"1. sleepy, drowsy, somnolent",N4,2,夜はすぐに<b>眠く</b>なってしまいます,I fall asleep easily at night,"Episode 12 - Chiyo-chans Day, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_21_04_000.jpg"">"
ラジオ,ラジオ,1. radio,N5,2,みんなが深夜のテレビや<b>ラジオ</b>の話をしているのを聞くと,When I hear people talking about late night TV and radio,"Episode 12 - Chiyo-chans Day, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_21_12_000.jpg"">"
うらやましい,うらやましい,"1. envious, jealous<br>2. enviable (position, etc.)",Unlabeled,2,ちょっと<b>うらやましい</b>です,I'm a little jealous,"Episode 12 - Chiyo-chans Day, Episode 13 - Exams","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_21_16_000.jpg"">"
日頃,ひごろ,"1. normally, habitually",N1,2,でもまあそうは言っても<b>日頃</b>から 宿題とか真面目にやってる真面目子さんたちには簡単なもんだからね,"But even so, it's easy for serious kids who do their homework seriously.",Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_01_53_000.jpg"">"
午後,ごご,"1. afternoon, p.m.",N5,2,いっけねえ もう<b>午後</b>の授業はじまってる,"No, the afternoon class has already started.","Episode 13 - Exams, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 19 - One Spring Night_00_05_44_000.jpg"">"
数学,すうがく,"1. mathematics, arithmetic",N4,2,そこで今日は<b>数学</b>を教えてあげるわ,So today I'm going to teach you some math.,"Episode 13 - Exams, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 17 - End of 2nd Semester and Christmas_00_07_05_000.jpg"">"
注意,ちゅうい,"1. caution, being careful, attention (heed), warning, advice",N4,2,またかよお前 さっきゆかり先生にも<b>注意</b>されたばっかだろ,"Hey there again, you just got warned by Yukari-sensei.","Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 13 - Exams_00_02_35_000.jpg"">"
たまに,たまに,"1. occasionally, once in a while, now and then, rarely, seldom",N4,2,<b>たまに</b>はともも怖い目に会ったほうがいい,It's good to see something scary once in a while,"Episode 13 - Exams, Episode 24 - Yamamayaa","<img src=""Azumanga Daioh - Episode 24 - Yamamayaa_00_20_21_000.jpg"">"
救い,すくい,"1. help, rescue, aid, relief<br>2. salvation, solace, (source of) comfort, saving grace<br>3. (religious) salvation, (Christian) grace",N1,2,あの二人ともお<b>救い</b>でください,Please save those two.,"Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 13 - Exams_00_04_01_000.jpg"">"
今更,いまさら,"1. now (when it is already much too late), at this stage<br>2. afresh, anew, again",N1,2,<b>今更</b>やっても始まんないよ,"Even if I try now, it won't start.",Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_04_49_000.jpg"">"
客,きゃく,"1. guest, visitor<br>2. customer, client, shopper, spectator, audience, tourist, sightseer, passenger<br>3. counter for containers used to entertain guests",N4,2,隣の柿はよく<b>客</b>食うが飽きだ,"The persimmon next door often eats customers, but I'm tired of it.","Episode 13 - Exams, Episode 16 - Culture Fest 2nd Year","<img src=""Azumanga Daioh - Episode 13 - Exams_00_05_19_000.jpg"">"
飽きる,あきる,"1. to get tired of, to lose interest in, to be fed up with, to have enough",N3,2,隣の柿はよく客食うが<b>飽き</b>だ,"The persimmon next door often eats customers, but I'm tired of it.","Episode 13 - Exams, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 13 - Exams_00_05_19_000.jpg"">"
頼み事,たのみごと,"1. favour, favor",Unlabeled,2,また<b>頼み事</b>だろ,It's another request.,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_05_50_000.jpg"">"
一生,いっしょう,"1. whole life, a lifetime, all through life, one existence, a generation, an age, the whole world, the era<br>2. (the only, the greatest, etc.) of one's life",N3,2,<b>一生</b>忘れ続けてろ,Keep forgetting for the rest of your life,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_06_12_000.jpg"">"
我,われ,"1. I, me<br>2. oneself<br>3. you<br>4. prefix indicating familiarity or contempt",Unlabeled,2,<b>我</b>ら三人に愛の手を,A hand of love to all three of us,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_06_37_000.jpg"">"
忘れ物,わすれもの,"1. lost article, something forgotten",N4,2,さすが<b>忘れ物</b>大王の名を欲しいままにする女だ,"As expected, she is a woman who does whatever she wants with the name of the Great King of Lost Things.",Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_07_00_000.jpg"">"
ボンクラズ,ボンクラズ,Bonkurazu,Unlabeled,2,誰が<b>ボンクラズ</b>だ,who is boncraz,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_07_58_000.jpg"">"
隅,すみ,"1. corner, nook, recess<br>2. downstage right (on a noh stage)",N4,2,<b>隅</b>から隅まで勉強するまで,Until you study every nook and cranny,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_08_10_000.jpg"">"
名字,みょうじ,"1. surname, family name",N2,2,ブルーが<b>名字</b>なんやろか,Is Blue your last name?,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_08_52_000.jpg"">"
べし,べし,"1. shall, should, must",Unlabeled,2,ゆかり先生はもっと左右の確認をす<b>べき</b>です,Yukari-sensei should check left and right more.,"Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_08_23_000.jpg"">"
絵,え,"1. picture, drawing, painting, sketch<br>2. image (TV, film, etc.), picture, footage",N5,2,すごい こんな<b>絵</b>に描いたようなあくびを見たのは初めてだ,"Wow, this is the first time I've seen such a picturesque yawn.","Episode 13 - Exams, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 19 - One Spring Night_00_04_33_000.jpg"">"
うんこ,うんこ,"1. poop, faeces, feces<br>2. crap, trash, garbage",Unlabeled,2,<b>うんこ</b>踏んで,Step on poop,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_11_45_000.jpg"">"
踏む,ふむ,"1. to step on, to tread on, to trample on<br>2. to set foot on (e.g. foreign soil), to stand on, to visit<br>3. to experience, to undergo<br>4. to follow (rules, principles, etc.), to go through (e.g. formalities), to complete<br>5. to estimate, to guess, to judge, to value, to appraise<br>6. to rhyme<br>7. to succeed to (e.g. the throne)",N4,2,うんこ<b>踏ん</b>で,Step on poop,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_11_45_000.jpg"">"
焦る,あせる,"1. to be in a hurry, to be impatient, to be anxious (to do), to fret<br>2. to get a fright, to panic, to get flustered, to be startled",N1,2,だからもう<b>焦っ</b>たりしない,That's why I don't panic anymore,"Episode 13 - Exams, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 13 - Exams_00_12_55_000.jpg"">"
わりと,わりと,"1. relatively, comparatively",Unlabeled,2,今回は<b>わりと</b>楽だったから,It was pretty easy this time,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_14_47_000.jpg"">"
楽,らく,"1. comfort, ease, relief, (at) peace, relaxation<br>2. easy, simple, without trouble, without hardships<br>3. (economically) comfortable<br>4. raku pottery<br>5. sukha (happiness)",N3,2,今回はわりと<b>楽</b>だったから,It was pretty easy this time,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_14_47_000.jpg"">"
平均点,へいきんてん,"1. average mark, mean point",Unlabeled,2,<b>平均点</b>きっと高いよね,The average score is probably high.,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_14_49_000.jpg"">"
リーダー,リーダー,"1. leader<br>2. reader, reading book<br>3. reader (i.e. someone who reads)<br>4. microreader<br>5. dotted line (in printing), leaders, ellipsis mark",Unlabeled,2,ボンクラーズの<b>リーダー</b>ってことになるん,He will be the leader of Boncraz.,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_16_13_000.jpg"">"
えらい,えらい,"1. great, excellent, admirable, remarkable, distinguished, important, celebrated, famous, eminent<br>2. very troublesome, awful, terrible<br>3. tiring, tough<br>4. very, extremely",Unlabeled,2,点が低いほうが<b>えらい</b>のではないか,Isn't it better to have a lower score?,"Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 13 - Exams_00_16_25_000.jpg"">"
大して,たいして,"1. (not so) much, (not) very",N2,2,社会に出ても<b>大して</b>役に立たないけどね,"Even if I go out into society, it won't be of much use.","Episode 13 - Exams, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 17 - End of 2nd Semester and Christmas_00_18_10_000.jpg"">"
こりゃ,これ,"1. this, this one<br>2. this person<br>3. now, this point (in time)<br>4. here<br>5. used to stress the subject of a sentence<br>6. I, me",Unlabeled,2,<b>こりゃ</b>勝てね,I hope you win,"Episode 13 - Exams, Episode 20 - 3rd Year","<img src=""Azumanga Daioh - Episode 13 - Exams_00_17_19_000.jpg"">"
いふ,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",Unlabeled,2,<b>いふ</b>いふは,Ifuifuha,Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_18_51_000.jpg"">"
答え,こたえ,"1. answer, reply, response, solution",N1,2,ふたつまでは<b>答え</b>をしぼれるけどってのが多かった,Most of the time I could narrow down the answer to two.,"Episode 13 - Exams, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 25 - Onwards Entrance Exams_00_13_03_000.jpg"">"
さわやか,さわやか,"1. fresh, refreshing, invigorating<br>2. clear (e.g. voice), fluent, eloquent",N2,2,<b>さわやか</b>なそよかぜですすいません,Sorry for the refreshing breeze,"Episode 13 - Exams, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 13 - Exams_00_19_09_000.jpg"">"
性格,せいかく,"1. character (of a person), personality, disposition, nature<br>2. characteristics, nature (of a thing, event, etc.)",N3,2,そのたりきほんがんな<b>性格</b>なおさんと,That person has a very Japanese personality.,"Episode 13 - Exams, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 13 - Exams_00_19_27_000.jpg"">"
なお,なお,Nao,N3,2,<b>なお</b>、今回のパンクイ競争では、1コースから順に,"In addition, in this puncture competition, starting from course 1,","Episode 13 - Exams, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 23 - Last Sports Fest_00_12_21_000.jpg"">"
この先,このさき,"1. beyond this point, from now on, after this",Unlabeled,2,<b>この先</b>どうにもならんぞ,Nothing will happen from here on out.,"Episode 13 - Exams, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 13 - Exams_00_19_29_000.jpg"">"
ばか,ばか,"1. idiot, moron, fool<br>2. trivial matter, folly, absurdity<br>3. stupid, foolish, dull, absurd, ridiculous<br>4. fervent enthusiast, nut, person singularly obsessed with something<br>5. Mactra chinensis (species of trough shell)",Unlabeled,2,つまり<b>ばか</b>のくせによく,"In other words, even though you're an idiot, you're good at it.",Episode 13 - Exams,"<img src=""Azumanga Daioh - Episode 13 - Exams_00_20_05_000.jpg"">"
ようやく,ようやく,"1. finally, at last<br>2. barely, narrowly, hardly, only just<br>3. gradually, little by little, by degrees",Unlabeled,2,ばかって<b>ようやく</b>しすぎた,It was too late to be an idiot,"Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 13 - Exams_00_20_09_000.jpg"">"
同様,どうよう,"1. same, similar, (just) like, equal",N3,2,海といえば、去年<b>同様</b>水替わりだ,"Speaking of the sea, the water is changed just like last year.","Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_11_44_000.jpg"">"
必死,ひっし,"1. frantic, frenetic, desperate<br>2. inevitable death<br>3. brinkmate (inevitable checkmate)",N3,2,それで<b>必死</b>に勉強したわけよ,That's why I studied so hard.,"Episode 13 - Exams, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 13 - Exams_00_21_27_000.jpg"">"
なぁ,な,"1. greens, vegetables<br>2. rape (Brassica napus), rapeseed",Unlabeled,2,ここ<b>なぁ</b> どこに来てるん?,"Here, where are you coming?","Episode 14 - The Ocean Kimonos and Party, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 21 - School Trip_00_23_56_000.jpg"">"
お祭り,おまつり,"1. festival, feast, carnival",N4,2,向こうで<b>お祭り</b>もやってますから 浴衣持ってきてくださいね,"There's a festival going on over there, so please bring your yukata.",Episode 14 - The Ocean Kimonos and Party,"<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_01_51_000.jpg"">"
いくつ,いくつ,1. how many?<br>2. how old?,N5,2,うん 見たわよ 写真 確かに悪い話じゃないかもしれないけど 早いわよ お見合いなんて 私 <b>いくつ</b>だと思ってるの,"Yes, I saw the photo. It may not be a bad story, but it's too early. How old do you think I am for an arranged marriage?","Episode 14 - The Ocean Kimonos and Party, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 19 - One Spring Night_00_01_55_000.jpg"">"
売り場,うりば,"1. selling area, counter, section, department, sales floor<br>2. favorable time to sell, good time to sell",N4,2,じゃあ私たちはアウトドアグッズの<b>売り場</b>行きましょう,"Okay, let's go to the outdoor goods store.",Episode 14 - The Ocean Kimonos and Party,"<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_04_33_000.jpg"">"
グッズ,グッズ,"1. goods, promotional items",Unlabeled,2,かわいいヤマネコ<b>グッズ</b>があればいいですね,It would be nice to have cute wildcat goods.,"Episode 14 - The Ocean Kimonos and Party, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 21 - School Trip_00_16_28_000.jpg"">"
ときどき,ときどき,"1. sometimes, occasionally, at times, from time to time, now and then, once in a while, at intervals<br>2. seasonal, of the season, appropriate (for the season or occasion)",Unlabeled,2,<b>ときどき</b>ごっちゃになるね,It gets confusing sometimes.,"Episode 14 - The Ocean Kimonos and Party, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_05_11_000.jpg"">"
ごっちゃ,ごちゃごちゃ,"1. messy, confused, chaotic, disorderly, mixed-up, jumbled up<br>2. complaining about various things",Unlabeled,2,ときどき<b>ごっちゃ</b>になるね,It gets confusing sometimes.,Episode 14 - The Ocean Kimonos and Party,"<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_05_11_000.jpg"">"
状,じょう,"1. form, shape, appearance<br>2. state, condition, circumstances<br>3. letter, correspondence",N1,2,箱<b>状</b>のものがエスカレーター,The box-shaped thing is an escalator,Episode 14 - The Ocean Kimonos and Party,"<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_05_28_000.jpg"">"
