Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
はき違える,はきちがえる,"1. to put on (another's shoes by mistake), to put (shoes) on the wrong feet<br>2. to mistake (one thing for another), to confuse, to have a mistaken idea of, to misunderstand",Unlabeled,3,意味を<b>はき違え</b>てもらっては困ると｡,I don't want people to misunderstand my meaning.,"E037, E077",
自国,じこく,1. one's own country,Unlabeled,3,この試験は <b>自国</b>の忍という力を見てもらう場であり,This exam is a place where you can see your country's ninja power.,"E037, E057, E061",
月光,げっこう,"1. moonlight, moonbeam",Unlabeled,3,桔梗城の傍らで<b>月光</b>ハヤテの死体が発見された｡,Gekkou Hayate's corpse was discovered near Kikyo Castle.,"E037, E038, E055",
進出,しんしゅつ,"1. advance (into a new market or stage of progress), launching (a new career or venture), expanding (into a new market), stepping forward, emerging",N1,3,第３の試験<b>進出</b>者を減らす必要があるのです｡,We need to reduce the number of people who advance to the third exam.,"E038, E051",
体調,たいちょう,"1. physical condition, state of health",Unlabeled,3,＜こう見えても医療班としてあなたの<b>体調</b>を管理し,"<Even if it looks like this, as a medical team, we will manage your physical condition.","E038, E076",
むしばむ,むしばむ,"1. to be worm-eaten, to be eaten by worms<br>2. to affect adversely, to spoil, to ruin, to undermine, to gnaw at (one's heart, body, etc.), to eat into, to destroy",Unlabeled,3,<b>むしばま</b>れるスピードも遅いが,"The speed at which it is eaten away is slow, but","E038, E100, E109",
お気に入り,おきにいり,"1. favorite, favourite, pet (e.g. teacher's pet)<br>2. bookmark (in web browser)",Unlabeled,3,てめぇだけが 大蛇丸様の<b>お気に入り</b>とは限らねえんだぜ｡,Teme isn't necessarily Orochimaru-sama's favorite.,"E038, E069, E109",
おろか,おろか,"1. foolish, stupid",Unlabeled,3,《つまり この試合写輪眼は <b>おろか</b>,"《In other words, this match, let alone the Sharingan.","E038, E039, E085",
吸い取る,すいとる,"1. to suck up, to absorb, to squeeze (money)",Unlabeled,3,そして チャクラをすべて<b>吸い取ら</b>れてしまえば,And if all the chakra is absorbed,"E039, E112",
頼る,たよる,"1. to rely on, to depend on, to count on, to turn to (for help)",N3,3,今まで ずっとじじいに<b>頼っ</b>てたくせに！,Even though I've always relied on my old man!,"E039, E056, E098",
見もの,けんぶつ,"1. sightseeing, watching, viewing<br>2. sightseer, watcher, spectator",Unlabeled,3,どう戦うか <b>見もの</b>ですね》,It will be interesting to see how you fight.,"E039, E056, E060",
邪法,じゃほう,"1. heresy, heretical teachings<br>2. black magic",Unlabeled,3,この封<b>邪法</b>印の力がそれを抑え込むだろう｡,The power of this seal will suppress it.,"E039, E040",
皮膚,ひふ,1. skin,N2,3,<b>皮膚</b>のすぐ下に骨の膜を作らなければ,Unless a bone membrane is formed just under the skin,"E040, E100, E126",
コマ,コマ,"1. coma (of a comet)<br>2. coma, comatic aberration",Unlabeled,3,自分の体を<b>コマ</b>のように円運動させ,Move your body in a circular motion like a top,"E040, E061",
風穴,かざあな,"1. air hole, windhole, ventilator",Unlabeled,3,<b>風穴</b>が開いた口じゃ飲み込むこともできやしねえ｡,I can't even swallow it with a gaping mouth.,"E040, E096, E112",
刺し違える,さしちがえる,1. to stab each other<br>2. to sacrifice oneself in order to harm someone else,Unlabeled,3,今の俺なら あんたと<b>刺し違える</b>くらいのことはできるぞ｡,"As I am now, I can do as much as you can.","E040, E050",
自在,じざい,"1. being able to do as one pleases, doing at will<br>2. pothook",N1,3,彼らは蟲を<b>自在</b>に操り,they can control insects,"E040, E041, E124",
シ,シ,"1. ti, si, 7th note of a major scale in movable-do solfège<br>2. B (note in the fixed-do system)",Unlabeled,3,<b>シ</b>～！ あんまり大きい声でエロ エロって言うな！,"Shhh! Don't say ""Ero-Ero"" too loudly!","E040, E053, E064",
始め,はじめ,"1. beginning, start, outset, opening<br>2. first (in line, etc.)<br>3. origin<br>4. such as ..., not to mention ...",N5,3,フッ｡ <b>始め</b>に言っておく｡,Huh. Let me say this first.,"E040, E073, E092",
速攻,そっこう,"1. swift attack, quick attack, fast break<br>2. right away, without delay, immediately",Unlabeled,3,<b>速攻</b>でけりつけてやるじゃん！,I'll kick you in a hurry!,"E040, E041",
正々,せいせい,"1. accurate, exact, punctual, neat",Unlabeled,3,〈<b>正々</b>堂々 勝負！〉,<Fair and fair competition! 〉,"E040, E041, E042",
関節,かんせつ,"1. joint (knee, elbow, etc.)",Unlabeled,3,《<b>関節</b>に蟲を詰めて動かなくさせるだと!?,``What if they stuff insects into the joints and make them immobile?,"E041, E074",
へし折る,へしおる,"1. to smash, to break",Unlabeled,3,このまま首の骨を<b>へし折る</b>こともできる｡,You can even break your neck like this.,"E041, E071, E121",
ひきょう,ひきょう,"1. cowardly, craven<br>2. unfair, mean, sneaky, dirty, dastardly",Unlabeled,3,あそこまで <b>ひきょう</b>とは！どうするんで？,That's how far it is! What are you going to do?,"E041, E097",
摘む,つむ,"1. to pick, to pluck<br>2. to snip, to cut, to nip, to trim",N1,3,サクラが<b>摘ん</b>だふじばかまは おまけ！,The Fujibakama that Sakura picked is a bonus!,"E041, E123",
釣り合う,つりあう,"1. to balance, to be in harmony, to be in equilibrium<br>2. to suit, to go well together, to be a good match",N2,3,サスケ君とあんたじゃ<b>釣り合わ</b>ないし,Sasuke-kun and you aren't a match.,"E041, E052",
枯れる,かれる,"1. to wither (of a plant), to be blasted, to die<br>2. to mature (of one's personality, abilities, etc.)",N2,3,＜あんたがつぼみのまま<b>枯れ</b>ちゃうのは,<You wither as a bud,"E041, E058, E103",
正真正銘,しょうしんしょうめい,"1. genuine, authentic, true, real",Unlabeled,3,〈次が<b>正真正銘</b> 最後の一撃！〉,〈Next is the real final blow! 〉,"E041, E056, E078",
大概,たいがい,"1. generally, mainly, usually, normally, mostly, for the most part<br>2. nearly all, almost all, most<br>3. gist, summary, outline, main idea<br>4. staying within bounds, not overdoing (something), not getting carried away, not going too far, being moderate<br>5. probably, perhaps, in all likelihood<br>6. considerably, greatly, really",N1,3,あんたあたしをナメるのも<b>大概</b>にしろ！,Don't even insult me!,"E042, E044, E092",
かつ,かつ,"1. and, moreover, besides, as well as, and on top of that, at the same time",Unlabeled,3,直線的 <b>かつ</b> ゆっくりしたスピードでしか飛べない｡,It can only fly in a straight line and at slow speeds.,"E042, E070, E119",
損ねる,そこねる,"1. to harm, to hurt, to injure, to wreck<br>2. to miss one's chance to (do something), to fail to (do what one ought to have done)",Unlabeled,3,相手に ぶつかり<b>損ね</b>てそれてしまった場合でも,Even if you miss the opponent and swerve,"E042, E074, E076",
等しい,ひとしい,"1. equal, identical, the same<br>2. no different (to), just like, equivalent",N3,3,チャクラが分身のどれにも<b>等しく</b>分配されれば,"If chakra is distributed equally among all clones,","E042, E060",
廃る,すたる,"1. to go out of use, to become obsolete, to die out, to go out of fashion<br>2. to become lost (e.g. of dignity), to be sullied",Unlabeled,3,サスケばか女なんかに負けたら女が<b>廃る</b>ぞ！,"If Sasuke loses to a stupid woman, she will become obsolete!","E042, E043",
不足,ふそく,"1. insufficiency, deficiency, shortage, lack, scarcity, deficit<br>2. dissatisfaction, discontent, complaint",N3,3,いののチャクラ<b>不足</b>それもあるが,Ino's lack of chakra is also a factor.,"E042, E074",
地味,じみ,"1. plain, simple, subdued, sober<br>2. reserved (behaviour, attitude, etc.), modest, quiet, unobtrusive<br>3. quite, a (little) bit",N2,3,いつも暗くて<b>地味</b>でウジウジしてて,"It's always dark, plain and noisy","E042, E043, E046",
くだす,くだす,"1. to make a decision, to draw a conclusion<br>2. to give a judgement, to hand down a verdict, to pass a sentence, to give an order<br>3. to let go down, to lower<br>4. to do oneself, to do by oneself<br>5. to beat, to defeat<br>6. to have loose bowels, to have diarrhea<br>7. to pass (in stool), to discharge from the body<br>8. to do in one go, to do to the end without stopping",Unlabeled,3,いえ 言わせて<b>くだせ</b>ぇ俺は今 無性に謝りたいんです｡,"No, let me tell you, I want to apologize to you right now.","E043, E102, E106",
遠慮,えんりょ,"1. reserve, constraint, restraint, modesty, diffidence, hesitation, holding back, discretion, tact, thoughtfulness<br>2. declining, refraining<br>3. forethought, foresight",N4,3,じゃあ <b>遠慮</b>なく！,Then feel free!,"E043, E053, E101",
見苦しい,みぐるしい,"1. unsightly, ugly, unseemly, indecent, deplorable, disgraceful, shameful",N1,3,いつまでも そんな<b>見苦しい</b>保護者同伴の男の相手をするな｡,Don't ever deal with such an unseemly man accompanied by a guardian.,"E043, E047, E048",
連,れん,"1. two reams (of paper), 1000 sheets (of paper)<br>2. stanza, verse<br>3. tribe (in taxonomy)<br>4. forecast (bet), bet which predicts the top 2 finishers (i.e. quinella or perfecta bet)<br>5. party, company, group, set<br>6. things strung in a line, e.g. pearls, dried fish, spans of a bridge, etc.<br>7. falcon",Unlabeled,3,16<b>連</b>コンボでボッコボコよ！,16 consecutive combos will blow you away!,"E043, E063, E064",
づれ,つれ,"1. companion, company<br>2. tritagonist",Unlabeled,3,しかも 女が相手じゃやり<b>づれ</b>ぇな｡,And it's hard to do it when your partner is a woman.,"E043, E108, E125",
関する,かんする,"1. to concern, to be related",N3,3,彼の体に<b>関する</b>情報があまりにも少なくて｡,There's so little information about his body.,"E043, E127, E135",
おしゃべり,おしゃべり,"1. chattering, talk, idle talk, chat, chitchat, gossip<br>2. chatty, talkative, chatterbox, blabbermouth",N3,3,<b>おしゃべり</b>はもう終わりだ｡,The chat is over.,"E043, E133, E134",
望み,のぞみ,"1. wish, desire, hope<br>2. prospect, expectation, (one's) hopes",N3,3,いちるの<b>望み</b>だった お前の影もどこへ伸ばせばいいか,"Where should I extend your shadow, which was Ichiru's wish?","E043, E118, E119",
料理,りょうり,"1. cooking, cookery, cuisine, meal, food, dish, item on a menu<br>2. dealing with something, handling, administration, management",N5,3,それは どんな高級<b>料理</b>の最後の一口を,It's the last bite of any haute cuisine.,"E043, E101, E114",
細い,ほそい,"1. thin, slender, fine<br>2. unlucky",N5,3,でも その人が<b>細い</b>人が好きとは限らないでしょ？,"But that doesn't necessarily mean that person likes thin people, right?","E043, E107, E112",
勘弁,かんべん,"1. pardon, forgiveness, forbearance",N1,3,頼むからあいつとだけは<b>勘弁</b>してくれよ｡,"Please, just give me a break from dealing with him.","E043, E102",
やりがい,やりがい,1. being worth doing,Unlabeled,3,ことしのルーキーとは<b>やりがい</b>ありそうだが…｡,It looks like it will be a challenge to be a rookie this year...,"E043, E044, E060",
赤,あか,"1. red, crimson, scarlet<br>2. red-containing colour (e.g. brown, pink, orange)<br>3. Red (i.e. communist)<br>4. red light (traffic)<br>5. red ink (i.e. in finance or proof-reading), (in) the red<br>6. complete, total, perfect, obvious<br>7. copper<br>8. red 5-point card",N5,3,青 黄 <b>赤</b>の３色の丸薬だ｡,"The pills come in three colors: blue, yellow, and red.","E044, E113, E114",
臭,しゅう,"1. -smell, stinking of<br>2. smacking of, hinting of",Unlabeled,3,てめぇ 犬<b>臭</b>ぇってばよ！,"Hey, it smells like a dog!","E044, E087",
逆ギレ,ぎゃくギレ,"1. snapping back (at someone), lashing out (despite being in the wrong), counterblast, counteroffensive, backlash",Unlabeled,3,《しかし 自分からかみついて<b>逆ギレ</b>するとは,《But to think that he would bite me and get angry?,"E044, E052, E055",
反撃,はんげき,"1. counterattack, counteroffensive, counterblow",N1,3,こっからが <b>反撃</b>開始だ！,This is where the counterattack begins!,"E044, E045, E079",
擬人,ぎじん,1. simulation of a person,Unlabeled,3,<b>擬人</b>変化が解けたかのように見せかけるためにね》,In order to make it appear as if the anthropomorphic transformation has been solved》,"E045, E112, E120",
ペース,ペース,1. pace,Unlabeled,3,ナルトの<b>ペース</b>に乗るな落ち着け》,Calm down and don't follow Naruto's pace》,"E045, E070",
